id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800005,78358,Maisons-Laffitte,0001,78358_0001,Maisons-Laffitte - 0001,1175,880,"74,89%",295,"25,11%",862,"73,36%","97,95%",16,"1,36%","1,82%",2,"0,17%","0,23%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0002,78358_0002,Maisons-Laffitte - 0002,1109,805,"72,59%",304,"27,41%",792,"71,42%","98,39%",11,"0,99%","1,37%",2,"0,18%","0,25%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0003,78358_0003,Maisons-Laffitte - 0003,1233,945,"76,64%",288,"23,36%",930,"75,43%","98,41%",13,"1,05%","1,38%",2,"0,16%","0,21%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0004,78358_0004,Maisons-Laffitte - 0004,1009,792,"78,49%",217,"21,51%",777,"77,01%","98,11%",15,"1,49%","1,89%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0005,78358_0005,Maisons-Laffitte - 0005,1059,838,"79,13%",221,"20,87%",829,"78,28%","98,93%",7,"0,66%","0,84%",2,"0,19%","0,24%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0006,78358_0006,Maisons-Laffitte - 0006,1176,855,"72,70%",321,"27,30%",838,"71,26%","98,01%",16,"1,36%","1,87%",1,"0,09%","0,12%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0007,78358_0007,Maisons-Laffitte - 0007,877,672,"76,62%",205,"23,38%",663,"75,60%","98,66%",9,"1,03%","1,34%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0008,78358_0008,Maisons-Laffitte - 0008,1085,858,"79,08%",227,"20,92%",844,"77,79%","98,37%",9,"0,83%","1,05%",5,"0,46%","0,58%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0009,78358_0009,Maisons-Laffitte - 0009,1056,791,"74,91%",265,"25,09%",784,"74,24%","99,12%",5,"0,47%","0,63%",2,"0,19%","0,25%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0010,78358_0010,Maisons-Laffitte - 0010,1388,1064,"76,66%",324,"23,34%",1045,"75,29%","98,21%",16,"1,15%","1,50%",3,"0,22%","0,28%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0011,78358_0011,Maisons-Laffitte - 0011,1176,926,"78,74%",250,"21,26%",914,"77,72%","98,70%",10,"0,85%","1,08%",2,"0,17%","0,22%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0012,78358_0012,Maisons-Laffitte - 0012,1140,851,"74,65%",289,"25,35%",838,"73,51%","98,47%",11,"0,96%","1,29%",2,"0,18%","0,24%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0013,78358_0013,Maisons-Laffitte - 0013,902,715,"79,27%",187,"20,73%",709,"78,60%","99,16%",4,"0,44%","0,56%",2,"0,22%","0,28%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0014,78358_0014,Maisons-Laffitte - 0014,1103,844,"76,52%",259,"23,48%",830,"75,25%","98,34%",11,"1,00%","1,30%",3,"0,27%","0,36%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0015,78358_0015,Maisons-Laffitte - 0015,949,657,"69,23%",292,"30,77%",644,"67,86%","98,02%",9,"0,95%","1,37%",4,"0,42%","0,61%",Numéro de panneau 1,1
78,Yvelines,7800005,78358,Maisons-Laffitte,0016,78358_0016,Maisons-Laffitte - 0016,943,700,"74,23%",243,"25,77%",688,"72,96%","98,29%",8,"0,85%","1,14%",4,"0,42%","0,57%",Numéro de panneau 1,1
