id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
14,Calvados,1400001,14026,Audrieu,0001,14026_0001,Audrieu - 0001,965,711,"73,68%",254,"26,32%",692,"71,71%","97,33%",17,"1,76%","2,39%",2,"0,21%","0,28%",Numéro de panneau 1,1
14,Calvados,1400001,14030,Authie,0001,14030_0001,Authie - 0001,715,557,"77,90%",158,"22,10%",551,"77,06%","98,92%",5,"0,70%","0,90%",1,"0,14%","0,18%",Numéro de panneau 1,1
14,Calvados,1400001,14030,Authie,0002,14030_0002,Authie - 0002,611,504,"82,49%",107,"17,51%",494,"80,85%","98,02%",9,"1,47%","1,79%",1,"0,16%","0,20%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0001,14098_0001,Thue et Mue - 0001,1067,793,"74,32%",274,"25,68%",775,"72,63%","97,73%",12,"1,12%","1,51%",6,"0,56%","0,76%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0002,14098_0002,Thue et Mue - 0002,1243,918,"73,85%",325,"26,15%",898,"72,24%","97,82%",18,"1,45%","1,96%",2,"0,16%","0,22%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0003,14098_0003,Thue et Mue - 0003,380,278,"73,16%",102,"26,84%",270,"71,05%","97,12%",6,"1,58%","2,16%",2,"0,53%","0,72%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0004,14098_0004,Thue et Mue - 0004,1193,854,"71,58%",339,"28,42%",826,"69,24%","96,72%",27,"2,26%","3,16%",1,"0,08%","0,12%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0005,14098_0005,Thue et Mue - 0005,303,238,"78,55%",65,"21,45%",231,"76,24%","97,06%",6,"1,98%","2,52%",1,"0,33%","0,42%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0006,14098_0006,Thue et Mue - 0006,348,284,"81,61%",64,"18,39%",277,"79,60%","97,54%",5,"1,44%","1,76%",2,"0,57%","0,70%",Numéro de panneau 1,1
14,Calvados,1400001,14098,Thue et Mue,0007,14098_0007,Thue et Mue - 0007,249,197,"79,12%",52,"20,88%",196,"78,71%","99,49%",1,"0,40%","0,51%",0,"0,00%","0,00%",Numéro de panneau 1,1
