id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800011,78073,Bois-d'Arcy,0001,78073_0001,Bois-d'Arcy - 0001,1020,734,"71,96%",286,"28,04%",715,"70,10%","97,41%",15,"1,47%","2,04%",4,"0,39%","0,54%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0002,78073_0002,Bois-d'Arcy - 0002,1051,742,"70,60%",309,"29,40%",723,"68,79%","97,44%",12,"1,14%","1,62%",7,"0,67%","0,94%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0003,78073_0003,Bois-d'Arcy - 0003,919,616,"67,03%",303,"32,97%",604,"65,72%","98,05%",7,"0,76%","1,14%",5,"0,54%","0,81%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0004,78073_0004,Bois-d'Arcy - 0004,955,649,"67,96%",306,"32,04%",632,"66,18%","97,38%",10,"1,05%","1,54%",7,"0,73%","1,08%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0005,78073_0005,Bois-d'Arcy - 0005,1035,669,"64,64%",366,"35,36%",653,"63,09%","97,61%",13,"1,26%","1,94%",3,"0,29%","0,45%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0006,78073_0006,Bois-d'Arcy - 0006,904,591,"65,38%",313,"34,62%",576,"63,72%","97,46%",12,"1,33%","2,03%",3,"0,33%","0,51%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0007,78073_0007,Bois-d'Arcy - 0007,901,706,"78,36%",195,"21,64%",692,"76,80%","98,02%",13,"1,44%","1,84%",1,"0,11%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0008,78073_0008,Bois-d'Arcy - 0008,796,528,"66,33%",268,"33,67%",517,"64,95%","97,92%",7,"0,88%","1,33%",4,"0,50%","0,76%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0009,78073_0009,Bois-d'Arcy - 0009,1157,861,"74,42%",296,"25,58%",842,"72,77%","97,79%",13,"1,12%","1,51%",6,"0,52%","0,70%",Numéro de panneau 1,1
78,Yvelines,7800011,78073,Bois-d'Arcy,0010,78073_0010,Bois-d'Arcy - 0010,1093,781,"71,45%",312,"28,55%",762,"69,72%","97,57%",14,"1,28%","1,79%",5,"0,46%","0,64%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0001,78208_0001,Elancourt - 0001,909,519,"57,10%",390,"42,90%",501,"55,12%","96,53%",14,"1,54%","2,70%",4,"0,44%","0,77%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0002,78208_0002,Elancourt - 0002,912,640,"70,18%",272,"29,82%",621,"68,09%","97,03%",14,"1,54%","2,19%",5,"0,55%","0,78%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0003,78208_0003,Elancourt - 0003,754,492,"65,25%",262,"34,75%",486,"64,46%","98,78%",4,"0,53%","0,81%",2,"0,27%","0,41%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0004,78208_0004,Elancourt - 0004,1072,706,"65,86%",366,"34,14%",690,"64,37%","97,73%",15,"1,40%","2,12%",1,"0,09%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0005,78208_0005,Elancourt - 0005,1111,725,"65,26%",386,"34,74%",706,"63,55%","97,38%",13,"1,17%","1,79%",6,"0,54%","0,83%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0006,78208_0006,Elancourt - 0006,870,672,"77,24%",198,"22,76%",657,"75,52%","97,77%",9,"1,03%","1,34%",6,"0,69%","0,89%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0007,78208_0007,Elancourt - 0007,1132,838,"74,03%",294,"25,97%",818,"72,26%","97,61%",13,"1,15%","1,55%",7,"0,62%","0,84%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0008,78208_0008,Elancourt - 0008,904,687,"76,00%",217,"24,00%",675,"74,67%","98,25%",8,"0,88%","1,16%",4,"0,44%","0,58%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0009,78208_0009,Elancourt - 0009,1171,837,"71,48%",334,"28,52%",810,"69,17%","96,77%",23,"1,96%","2,75%",4,"0,34%","0,48%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0010,78208_0010,Elancourt - 0010,1054,777,"73,72%",277,"26,28%",757,"71,82%","97,43%",18,"1,71%","2,32%",2,"0,19%","0,26%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0011,78208_0011,Elancourt - 0011,751,520,"69,24%",231,"30,76%",501,"66,71%","96,35%",15,"2,00%","2,88%",4,"0,53%","0,77%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0012,78208_0012,Elancourt - 0012,1089,717,"65,84%",372,"34,16%",701,"64,37%","97,77%",13,"1,19%","1,81%",3,"0,28%","0,42%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0013,78208_0013,Elancourt - 0013,674,500,"74,18%",174,"25,82%",488,"72,40%","97,60%",8,"1,19%","1,60%",4,"0,59%","0,80%",Numéro de panneau 1,1
78,Yvelines,7800011,78208,Elancourt,0014,78208_0014,Elancourt - 0014,688,505,"73,40%",183,"26,60%",494,"71,80%","97,82%",7,"1,02%","1,39%",4,"0,58%","0,79%",Numéro de panneau 1,1
