id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800002,78117,Buc,0001,78117_0001,Buc - 0001,878,708,"80,64%",170,"19,36%",695,"79,16%","98,16%",10,"1,14%","1,41%",3,"0,34%","0,42%",Numéro de panneau 1,1
78,Yvelines,7800002,78117,Buc,0002,78117_0002,Buc - 0002,763,634,"83,09%",129,"16,91%",629,"82,44%","99,21%",5,"0,66%","0,79%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800002,78117,Buc,0003,78117_0003,Buc - 0003,919,715,"77,80%",204,"22,20%",708,"77,04%","99,02%",4,"0,44%","0,56%",3,"0,33%","0,42%",Numéro de panneau 1,1
78,Yvelines,7800002,78117,Buc,0004,78117_0004,Buc - 0004,943,735,"77,94%",208,"22,06%",727,"77,09%","98,91%",7,"0,74%","0,95%",1,"0,11%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800002,78117,Buc,0005,78117_0005,Buc - 0005,880,673,"76,48%",207,"23,52%",665,"75,57%","98,81%",7,"0,80%","1,04%",1,"0,11%","0,15%",Numéro de panneau 1,1
78,Yvelines,7800002,78128,Cernay-la-Ville,0001,78128_0001,Cernay-la-Ville - 0001,1110,896,"80,72%",214,"19,28%",877,"79,01%","97,88%",3,"0,27%","0,33%",16,"1,44%","1,79%",Numéro de panneau 1,1
78,Yvelines,7800002,78143,Châteaufort,0001,78143_0001,Châteaufort - 0001,1292,997,"77,17%",295,"22,83%",987,"76,39%","99,00%",7,"0,54%","0,70%",3,"0,23%","0,30%",Numéro de panneau 1,1
78,Yvelines,7800002,78160,Chevreuse,0001,78160_0001,Chevreuse - 0001,1429,1031,"72,15%",398,"27,85%",1017,"71,17%","98,64%",11,"0,77%","1,07%",3,"0,21%","0,29%",Numéro de panneau 1,1
78,Yvelines,7800002,78160,Chevreuse,0002,78160_0002,Chevreuse - 0002,1304,998,"76,53%",306,"23,47%",982,"75,31%","98,40%",13,"1,00%","1,30%",3,"0,23%","0,30%",Numéro de panneau 1,1
78,Yvelines,7800002,78160,Chevreuse,0003,78160_0003,Chevreuse - 0003,1460,1121,"76,78%",339,"23,22%",1101,"75,41%","98,22%",13,"0,89%","1,16%",7,"0,48%","0,62%",Numéro de panneau 1,1
78,Yvelines,7800002,78162,Choisel,0001,78162_0001,Choisel - 0001,501,406,"81,04%",95,"18,96%",398,"79,44%","98,03%",6,"1,20%","1,48%",2,"0,40%","0,49%",Numéro de panneau 1,1
78,Yvelines,7800002,78193,Dampierre-en-Yvelines,0001,78193_0001,Dampierre-en-Yvelines - 0001,817,627,"76,74%",190,"23,26%",614,"75,15%","97,93%",10,"1,22%","1,59%",3,"0,37%","0,48%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0001,78322_0001,Jouy-en-Josas - 0001,1109,808,"72,86%",301,"27,14%",798,"71,96%","98,76%",6,"0,54%","0,74%",4,"0,36%","0,50%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0002,78322_0002,Jouy-en-Josas - 0002,863,629,"72,89%",234,"27,11%",621,"71,96%","98,73%",3,"0,35%","0,48%",5,"0,58%","0,79%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0003,78322_0003,Jouy-en-Josas - 0003,898,718,"79,96%",180,"20,04%",710,"79,06%","98,89%",6,"0,67%","0,84%",2,"0,22%","0,28%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0004,78322_0004,Jouy-en-Josas - 0004,853,698,"81,83%",155,"18,17%",691,"81,01%","99,00%",6,"0,70%","0,86%",1,"0,12%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0005,78322_0005,Jouy-en-Josas - 0005,590,474,"80,34%",116,"19,66%",468,"79,32%","98,73%",6,"1,02%","1,27%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800002,78322,Jouy-en-Josas,0006,78322_0006,Jouy-en-Josas - 0006,721,558,"77,39%",163,"22,61%",551,"76,42%","98,75%",6,"0,83%","1,08%",1,"0,14%","0,18%",Numéro de panneau 1,1
78,Yvelines,7800002,78334,Lévis-Saint-Nom,0001,78334_0001,Lévis-Saint-Nom - 0001,1303,1015,"77,90%",288,"22,10%",996,"76,44%","98,13%",15,"1,15%","1,48%",4,"0,31%","0,39%",Numéro de panneau 1,1
78,Yvelines,7800002,78343,Les Loges-en-Josas,0001,78343_0001,Les Loges-en-Josas - 0001,1281,1009,"78,77%",272,"21,23%",992,"77,44%","98,32%",8,"0,62%","0,79%",9,"0,70%","0,89%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0001,78356_0001,Magny-les-Hameaux - 0001,663,511,"77,07%",152,"22,93%",502,"75,72%","98,24%",6,"0,90%","1,17%",3,"0,45%","0,59%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0002,78356_0002,Magny-les-Hameaux - 0002,1326,979,"73,83%",347,"26,17%",960,"72,40%","98,06%",16,"1,21%","1,63%",3,"0,23%","0,31%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0003,78356_0003,Magny-les-Hameaux - 0003,1003,657,"65,50%",346,"34,50%",640,"63,81%","97,41%",14,"1,40%","2,13%",3,"0,30%","0,46%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0004,78356_0004,Magny-les-Hameaux - 0004,1143,715,"62,55%",428,"37,45%",703,"61,50%","98,32%",10,"0,87%","1,40%",2,"0,17%","0,28%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0005,78356_0005,Magny-les-Hameaux - 0005,1486,1091,"73,42%",395,"26,58%",1071,"72,07%","98,17%",14,"0,94%","1,28%",6,"0,40%","0,55%",Numéro de panneau 1,1
78,Yvelines,7800002,78356,Magny-les-Hameaux,0006,78356_0006,Magny-les-Hameaux - 0006,1224,873,"71,32%",351,"28,68%",859,"70,18%","98,40%",13,"1,06%","1,49%",1,"0,08%","0,11%",Numéro de panneau 1,1
78,Yvelines,7800002,78406,Milon-la-Chapelle,0001,78406_0001,Milon-la-Chapelle - 0001,226,196,"86,73%",30,"13,27%",195,"86,28%","99,49%",1,"0,44%","0,51%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800002,78548,Saint-Forget,0001,78548_0001,Saint-Forget - 0001,394,317,"80,46%",77,"19,54%",311,"78,93%","98,11%",4,"1,02%","1,26%",2,"0,51%","0,63%",Numéro de panneau 1,1
78,Yvelines,7800002,78561,Saint-Lambert,0001,78561_0001,Saint-Lambert - 0001,361,284,"78,67%",77,"21,33%",280,"77,56%","98,59%",4,"1,11%","1,41%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800002,78575,Saint-Rémy-lès-Chevreuse,0001,78575_0001,Saint-Rémy-lès-Chevreuse - 0001,1231,919,"74,65%",312,"25,35%",908,"73,76%","98,80%",9,"0,73%","0,98%",2,"0,16%","0,22%",Numéro de panneau 1,1
78,Yvelines,7800002,78575,Saint-Rémy-lès-Chevreuse,0002,78575_0002,Saint-Rémy-lès-Chevreuse - 0002,1227,952,"77,59%",275,"22,41%",930,"75,79%","97,69%",17,"1,39%","1,79%",5,"0,41%","0,53%",Numéro de panneau 1,1
78,Yvelines,7800002,78575,Saint-Rémy-lès-Chevreuse,0003,78575_0003,Saint-Rémy-lès-Chevreuse - 0003,1245,944,"75,82%",301,"24,18%",927,"74,46%","98,20%",11,"0,88%","1,17%",6,"0,48%","0,64%",Numéro de panneau 1,1
78,Yvelines,7800002,78575,Saint-Rémy-lès-Chevreuse,0004,78575_0004,Saint-Rémy-lès-Chevreuse - 0004,1209,957,"79,16%",252,"20,84%",940,"77,75%","98,22%",12,"0,99%","1,25%",5,"0,41%","0,52%",Numéro de panneau 1,1
78,Yvelines,7800002,78590,Senlisse,0001,78590_0001,Senlisse - 0001,391,323,"82,61%",68,"17,39%",319,"81,59%","98,76%",3,"0,77%","0,93%",1,"0,26%","0,31%",Numéro de panneau 1,1
78,Yvelines,7800002,78620,Toussus-le-Noble,0001,78620_0001,Toussus-le-Noble - 0001,880,699,"79,43%",181,"20,57%",689,"78,30%","98,57%",8,"0,91%","1,14%",2,"0,23%","0,29%",Numéro de panneau 1,1
78,Yvelines,7800002,78640,Vélizy-Villacoublay,0001,78640_0001,Vélizy-Villacoublay - 0001,974,698,"71,66%",276,"28,34%",687,"70,53%","98,42%",8,"0,82%","1,15%",3,"0,31%","0,43%",Numéro de panneau 1,1
78,Yvelines,7800002,78640,Vélizy-Villacoublay,0002,78640_0002,Vélizy-Villacoublay - 0002,802,478,"59,60%",324,"40,40%",470,"58,60%","98,33%",6,"0,75%","1,26%",2,"0,25%","0,42%",Numéro de panneau 1,1
78,Yvelines,7800002,78640,Vélizy-Villacoublay,0003,78640_0003,Vélizy-Villacoublay - 0003,910,622,"68,35%",288,"31,65%",607,"66,70%","97,59%",8,"0,88%","1,29%",7,"0,77%","1,13%",Numéro de panneau 1,1
78,Yvelines,7800002,78640,Vélizy-Villacoublay,0004,78640_0004,Vélizy-Villacoublay - 0004,1049,689,"65,68%",360,"34,32%",679,"64,73%","98,55%",6,"0,57%","0,87%",4,"0,38%","0,58%",Numéro de panneau 1,1
78,Yvelines,7800002,78640,Vélizy-Villacoublay,0005,78640_0005,Vélizy-Villacoublay - 0005,1043,846,"81,11%",197,"18,89%",833,"79,87%","98,46%",10,"0,96%","1,18%",3,"0,29%","0,35%",Numéro de panneau 1,1
