id_circo,Nom de la circonscription,Inscrit_22,pop_légal_19,pop_légal_13,tvar_pop,pop_pole_aav,pop_cour_aav,pop_horsaav,pop_urb,pop_rur_periu,pop_rur_non_periu,age_moyen,dec90,dec75,dec50,dec25,dec10,actemp,actcho,inactret,inactetu,inactm14,inactaut,actemp_hom,actcho_hom,inactret_hom,inactetu_hom,inactm14_hom,inactaut_hom,actemp_fem,actcho_fem,inactret_fem,inactetu_fem,inactm14_fem,inactaut_fem,actdip_PEU,actdip_CAP,actdip_BAC,actdip_BAC2,actdip_BAC3,actdip_BAC5,actdip_BAC3P,act_agr,act_art,act_cad,act_int,act_emp,act_ouv,act_cho,log_res,log_sec,log_vac,proprio,locatai,gratuit,maison,ach90,mfuel,men_seul,men_coupae,men_coupse,men_monop,men_sfam,men_seul_com,men_coupse_com,men_coupae_com,men_monop_com,men_complexe_com,seul_hom1829,seul_hom3059,seul_hom6074,seul_hom7584,seul_hom85,seul_fem1829,seul_fem3059,seul_fem6074,seul_fem7584,seul_fem85,iranr_log,iranr_com,iranr_dep,iranr_fra,iranr_etr,mobresid,ilt_com,ilt_dep,ilt_fra,ilt_etr,mobtrav,modtrans_aucun,modtrans_pied,modtrans_velo,modtrans_moto,modtrans_voit,modtrans_commun,tx_pauvrete60_diff,nivvie_median_diff,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,D1_diff,D9_diff,rpt_D9_D1_diff,tx_pauvrete60_diff_trageRF1,tx_pauvrete60_diff_trageRF2,tx_pauvrete60_diff_trageRF3,tx_pauvrete60_diff_trageRF4,tx_pauvrete60_diff_trageRF5,tx_pauvrete60_diff_trageRF6,PACT,PPEN,PPAT,PPSOC,PIMPOT,acc_ecole,acc_college,acc_lycee,acc_medecin,acc_dentiste,acc_pharmacie,part_eloig,id_dep
43001,Haute-Loire    - 1re circonscription,101344,127337,125023,0.3,17.6,57.9,24.6,28.2,31.6,40.1,43.1,76,63,45,21,9,41.4,4.3,26.9,6.6,16.5,4.3,44.1,4.2,25.0,6.4,17.2,3.1,38.8,4.4,28.9,6.7,15.8,5.5,13.1,30.5,23.7,15.7,10.4,6.6,17.0,2.9,8.1,8.6,24.9,28.0,26.9,0.6,73.8,15.1,11.1,70.7,27.2,2.1,76.4,67.7,22.4,33.4,28.3,29.6,7.4,1.3,33.4,29.5,28.2,7.4,1.6,14.9,16.0,19.6,21.5,27.8,10.7,10.0,26.4,42.3,44.4,90.7,3.3,3.3,2.6,0.1,3.3,31.1,44.8,24.1,0.1,28.8,4.5,5.8,0.6,0.7,86.9,1.5,10.4,21400,10.4,30,32.8,21.5,5.3,13040,33840,2.6,15.2,11.3,11.3,10.2,7.8,9.9,67.6,31.5,9.5,5.6,-14.3,97.1,47,25,80.7,71.3,79,13.9,43
43002,Haute-Loire    - 2e circonscription,79158,100233,101180,-0.2,20.7,58.8,20.5,31.9,23.7,44.4,45.4,77,65,48,25,10,39.5,4.9,30.1,5.9,14.2,5.4,42.6,4.9,28.1,6.0,14.6,3.9,36.5,5.0,32.1,5.8,13.8,6.8,14.1,30.6,23.9,14.7,9.7,7,16.7,6.2,8.1,8.5,22.1,28.5,25.8,0.9,69.0,17.2,13.8,69.3,28.3,2.4,76.2,72.6,21.6,39.1,22.3,29.6,7.5,1.5,39.1,29.4,22.3,7.5,1.7,20.4,20.5,23.2,20.2,28.3,18.0,12.8,29.8,46.7,48.9,89.7,2.8,4.3,2.9,0.2,3.9,33.8,55,11.1,0.1,19.5,6.7,9.9,1,0.8,79.9,1.6,14,20460,14,32.1,30.3,18.7,5,11950,32770,2.7,19.7,16.2,15.9,13.9,10.1,13.2,61.6,35.6,10.2,6.6,-14,87.6,30.8,31.7,53.9,50.8,57.7,31.8,43
