id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
85,Vendée,85002,85001,L'Aiguillon-la-Presqu'île,0003,85001_0003,L'Aiguillon-la-Presqu'île - 0003,908,622,"68,50%",286,"31,50%",604,"66,52%","97,11%",13,"1,43%","2,09%",5,"0,55%","0,80%",Numéro de panneau 1,1
85,Vendée,85002,85004,Angles,0001,85004_0001,Angles - 0001,939,667,"71,03%",272,"28,97%",655,"69,76%","98,20%",6,"0,64%","0,90%",6,"0,64%","0,90%",Numéro de panneau 1,1
85,Vendée,85002,85004,Angles,0002,85004_0002,Angles - 0002,915,647,"70,71%",268,"29,29%",626,"68,42%","96,75%",12,"1,31%","1,85%",9,"0,98%","1,39%",Numéro de panneau 1,1
85,Vendée,85002,85004,Angles,0003,85004_0003,Angles - 0003,1021,757,"74,14%",264,"25,86%",737,"72,18%","97,36%",16,"1,57%","2,11%",4,"0,39%","0,53%",Numéro de panneau 1,1
85,Vendée,85002,85008,Aubigny-Les Clouzeaux,0001,85008_0001,Aubigny-Les Clouzeaux - 0001,924,655,"70,89%",269,"29,11%",635,"68,72%","96,95%",9,"0,97%","1,37%",11,"1,19%","1,68%",Numéro de panneau 1,1
85,Vendée,85002,85008,Aubigny-Les Clouzeaux,0002,85008_0002,Aubigny-Les Clouzeaux - 0002,1055,706,"66,92%",349,"33,08%",694,"65,78%","98,30%",9,"0,85%","1,27%",3,"0,28%","0,42%",Numéro de panneau 1,1
85,Vendée,85002,85008,Aubigny-Les Clouzeaux,0003,85008_0003,Aubigny-Les Clouzeaux - 0003,1143,820,"71,74%",323,"28,26%",802,"70,17%","97,80%",10,"0,87%","1,22%",8,"0,70%","0,98%",Numéro de panneau 1,1
85,Vendée,85002,85008,Aubigny-Les Clouzeaux,0004,85008_0004,Aubigny-Les Clouzeaux - 0004,1438,1037,"72,11%",401,"27,89%",986,"68,57%","95,08%",33,"2,29%","3,18%",18,"1,25%","1,74%",Numéro de panneau 1,1
85,Vendée,85002,85008,Aubigny-Les Clouzeaux,0005,85008_0005,Aubigny-Les Clouzeaux - 0005,1083,785,"72,48%",298,"27,52%",765,"70,64%","97,45%",12,"1,11%","1,53%",8,"0,74%","1,02%",Numéro de panneau 1,1
85,Vendée,85002,85010,Avrillé,0001,85010_0001,Avrillé - 0001,1195,841,"70,38%",354,"29,62%",817,"68,37%","97,15%",17,"1,42%","2,02%",7,"0,59%","0,83%",Numéro de panneau 1,1
85,Vendée,85002,85016,Beaulieu-sous-la-Roche,0001,85016_0001,Beaulieu-sous-la-Roche - 0001,838,617,"73,63%",221,"26,37%",585,"69,81%","94,81%",21,"2,51%","3,40%",11,"1,31%","1,78%",Numéro de panneau 1,1
