id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
64,Pyrénées-Atlantiques,64002,64001,Aast,0001,64001_0001,Aast - 0001,165,135,"81,82%",30,"18,18%",132,"80,00%","97,78%",2,"1,21%","1,48%",1,"0,61%","0,74%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64002,Abère,0001,64002_0001,Abère - 0001,122,98,"80,33%",24,"19,67%",93,"76,23%","94,90%",4,"3,28%","4,08%",1,"0,82%","1,02%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64021,Andoins,0001,64021_0001,Andoins - 0001,629,518,"82,35%",111,"17,65%",508,"80,76%","98,07%",9,"1,43%","1,74%",1,"0,16%","0,19%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64023,Angaïs,0001,64023_0001,Angaïs - 0001,780,582,"74,62%",198,"25,38%",569,"72,95%","97,77%",7,"0,90%","1,20%",6,"0,77%","1,03%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64027,Anos,0001,64027_0001,Anos - 0001,169,125,"73,96%",44,"26,04%",120,"71,01%","96,00%",4,"2,37%","3,20%",1,"0,59%","0,80%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64041,Aressy,0001,64041_0001,Aressy - 0001,656,517,"78,81%",139,"21,19%",493,"75,15%","95,36%",16,"2,44%","3,09%",8,"1,22%","1,55%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64053,Arrien,0001,64053_0001,Arrien - 0001,144,105,"72,92%",39,"27,08%",98,"68,06%","93,33%",6,"4,17%","5,71%",1,"0,69%","0,95%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64054,Arros-de-Nay,0001,64054_0001,Arros-de-Nay - 0001,673,518,"76,97%",155,"23,03%",500,"74,29%","96,53%",14,"2,08%","2,70%",4,"0,59%","0,77%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64058,Arthez-d'Asson,0001,64058_0001,Arthez-d'Asson - 0001,420,297,"70,71%",123,"29,29%",283,"67,38%","95,29%",10,"2,38%","3,37%",4,"0,95%","1,35%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64059,Artigueloutan,0001,64059_0001,Artigueloutan - 0001,876,717,"81,85%",159,"18,15%",704,"80,37%","98,19%",10,"1,14%","1,39%",3,"0,34%","0,42%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64067,Assat,0001,64067_0001,Assat - 0001,1604,1237,"77,12%",367,"22,88%",1203,"75,00%","97,25%",24,"1,50%","1,94%",10,"0,62%","0,81%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64068,Asson,0001,64068_0001,Asson - 0001,892,692,"77,58%",200,"22,42%",671,"75,22%","96,97%",21,"2,35%","3,03%",0,"0,00%","0,00%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64068,Asson,0002,64068_0002,Asson - 0002,779,580,"74,45%",199,"25,55%",569,"73,04%","98,10%",9,"1,16%","1,55%",2,"0,26%","0,34%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64089,Baleix,0001,64089_0001,Baleix - 0001,114,96,"84,21%",18,"15,79%",93,"81,58%","96,88%",3,"2,63%","3,13%",0,"0,00%","0,00%",Numéro de panneau 1,1
64,Pyrénées-Atlantiques,64002,64091,Baliros,0001,64091_0001,Baliros - 0001,377,264,"70,03%",113,"29,97%",262,"69,50%","99,24%",1,"0,27%","0,38%",1,"0,27%","0,38%",Numéro de panneau 1,1
