id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Nuance candidat 1,EXG
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Voix 1,1553
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/inscrits 1,"1,21%"
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/exprimés 1,"1,90%"
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Nuance candidat 2,UG
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Voix 2,13980
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/inscrits 2,"10,90%"
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/exprimés 2,"17,12%"
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Nuance candidat 3,DIV
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",Voix 3,355
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/inscrits 3,"0,28%"
52,Haute-Marne,128214,84666,"66,03%",43548,"33,97%",81648,"63,68%","96,44%",1829,"1,43%","2,16%",1189,"0,93%","1,40%",% Voix/exprimés 3,"0,43%"
