id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 1,EXG
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 1,2410
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 1,"0,93%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/exprimés 1,"1,34%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 2,UG
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 2,54099
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 2,"20,99%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/exprimés 2,"30,04%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 3,REG
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 3,331
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 3,"0,13%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/exprimés 3,"0,18%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 4,DIV
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 4,2417.0
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 4,"0,94%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/exprimés 4,"1,34%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 5,ENS
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 5,24539.0
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 5,"9,52%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/exprimés 5,"13,63%"
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Nuance candidat 6,LR
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",Voix 6,3067.0
07,Ardèche,257756,185082,"71,81%",72674,"28,19%",180073,"69,86%","97,29%",3337,"1,29%","1,80%",1672,"0,65%","0,90%",% Voix/inscrits 6,"1,19%"
