id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 1,EXG
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 1,1834
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 1,"1,03%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 1,"1,52%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 2,UG
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 2,23994
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 2,"13,50%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 2,"19,86%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 3,DIV
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 3,906
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 3,"0,51%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 3,"0,75%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 4,ENS
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 4,26447.0
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 4,"14,88%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 4,"21,89%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 5,LR
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 5,6600.0
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 5,"3,71%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 5,"5,46%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 6,RN
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 6,59774.0
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 6,"33,63%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 6,"49,47%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 7,REC
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 7,1280.0
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 7,"0,72%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 7,"1,06%"
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 8,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 8,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 8,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 8,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 9,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 9,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 9,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 9,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 10,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 10,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 10,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 10,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 11,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 11,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 11,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 11,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 12,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 12,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 12,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 12,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 13,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 13,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 13,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 13,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 14,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 14,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 14,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 14,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Nuance candidat 15,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",Voix 15,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/inscrits 15,
70,Haute-Saône,177733,125292,"70,49%",52441,"29,51%",120835,"67,99%","96,44%",2428,"1,37%","1,94%",2029,"1,14%","1,62%",% Voix/exprimés 15,
