id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Nuance candidat 1,EXG
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Voix 1,923
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/inscrits 1,"0,98%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/exprimés 1,"1,46%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Nuance candidat 2,UG
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Voix 2,16032
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/inscrits 2,"17,06%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/exprimés 2,"25,28%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Nuance candidat 3,REG
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Voix 3,0
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/inscrits 3,"0,00%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/exprimés 3,"0,00%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Nuance candidat 4,ENS
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",Voix 4,8402.0
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/inscrits 4,"8,94%"
90,Territoire de Belfort,93986,65031,"69,19%",28955,"30,81%",63414,"67,47%","97,51%",1026,"1,09%","1,58%",591,"0,63%","0,91%",% Voix/exprimés 4,"13,25%"
