id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 1,EXG
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 1,2178
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 1,"0,52%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 1,"0,80%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 2,DVG
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 2,8229
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 2,"1,98%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 2,"3,02%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 3,UG
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 3,63687
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 3,"15,33%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 3,"23,36%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 4,REG
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 4,1120.0
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 4,"0,27%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 4,"0,41%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 5,DIV
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 5,84.0
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 5,"0,02%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 5,"0,03%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 6,ENS
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Voix 6,49374.0
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/inscrits 6,"11,89%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",% Voix/exprimés 6,"18,11%"
84,Vaucluse,415418,280711,"67,57%",134707,"32,43%",272652,"65,63%","97,13%",5538,"1,33%","1,97%",2521,"0,61%","0,90%",Nuance candidat 7,UDI
