id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 1,EXG
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 1,756
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 1,"0,66%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 1,"0,94%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 2,UG
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 2,14812
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 2,"12,92%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 2,"18,46%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 3,HOR
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 3,3377
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 3,"2,95%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 3,"4,21%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 4,ENS
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 4,3019.0
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 4,"2,63%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 4,"3,76%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 5,DVD
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 5,32346.0
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 5,"28,22%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 5,"40,32%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 6,RN
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 6,25284.0
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/inscrits 6,"22,06%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",% Voix/exprimés 6,"31,52%"
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Nuance candidat 7,REC
15,Cantal,114624,82445,"71,93%",32179,"28,07%",80224,"69,99%","97,31%",1336,"1,17%","1,62%",885,"0,77%","1,07%",Voix 7,630.0
