id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Nuance candidat 1,EXG
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Voix 1,4762
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",% Voix/inscrits 1,"0,59%"
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",% Voix/exprimés 1,"0,90%"
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Nuance candidat 2,DVG
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Voix 2,14504
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",% Voix/inscrits 2,"1,80%"
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",% Voix/exprimés 2,"2,74%"
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Nuance candidat 3,UG
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",Voix 3,187115
91,Essonne,806813,542633,"67,26%",264180,"32,74%",529623,"65,64%","97,60%",9477,"1,17%","1,75%",3533,"0,44%","0,65%",% Voix/inscrits 3,"23,19%"
