id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 1,EXG
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 1,684
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 1,"0,70%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 1,"1,73%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 2,DVG
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 2,552
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 2,"0,56%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 2,"1,40%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 3,DIV
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 3,122
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 3,"0,12%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 3,"0,31%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 4,DVC
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 4,7030.0
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 4,"7,17%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 4,"17,77%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 5,LR
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 5,6226.0
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 5,"6,35%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 5,"15,74%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 6,DVD
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 6,16522.0
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 6,"16,84%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 6,"41,77%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 7,RN
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 7,7933.0
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 7,"8,09%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 7,"20,05%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 8,REC
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 8,489.0
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 8,"0,50%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 8,"1,24%"
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 9,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 9,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 9,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 9,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 10,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 10,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 10,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 10,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 11,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 11,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 11,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 11,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 12,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 12,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 12,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 12,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 13,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 13,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 13,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 13,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 14,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 14,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 14,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 14,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Nuance candidat 15,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",Voix 15,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/inscrits 15,
976,Mayotte,98109,42248,"43,06%",55861,"56,94%",39558,"40,32%","93,63%",1128,"1,15%","2,67%",1562,"1,59%","3,70%",% Voix/exprimés 15,
