id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 1,EXG
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 1,6744
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 1,"0,90%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 1,"1,48%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 2,DVG
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 2,466
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 2,"0,06%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 2,"0,10%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 3,UG
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 3,99965
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 3,"13,38%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 3,"21,99%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 4,REG
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 4,1886.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 4,"0,25%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 4,"0,41%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 5,DIV
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 5,3790.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 5,"0,51%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 5,"0,83%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 6,ENS
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 6,74716.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 6,"10,00%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 6,"16,44%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 7,UDI
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 7,16631.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 7,"2,23%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 7,"3,66%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 8,LR
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 8,44746.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 8,"5,99%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 8,"9,84%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 9,DVD
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 9,5751.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 9,"0,77%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 9,"1,27%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 10,DSV
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 10,1579.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 10,"0,21%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 10,"0,35%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 11,RN
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 11,196163.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 11,"26,25%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 11,"43,16%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 12,REC
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 12,2094.0
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/inscrits 12,"0,28%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",% Voix/exprimés 12,"0,46%"
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Nuance candidat 13,
57,Moselle,747360,467341,"62,53%",280019,"37,47%",454531,"60,82%","97,26%",9174,"1,23%","1,96%",3636,"0,49%","0,78%",Voix 13,
