id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Nuance candidat 1,EXG
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Voix 1,3839
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/inscrits 1,"0,96%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/exprimés 1,"1,43%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Nuance candidat 2,UG
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Voix 2,63049
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/inscrits 2,"15,71%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/exprimés 2,"23,50%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Nuance candidat 3,DIV
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Voix 3,193
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/inscrits 3,"0,05%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/exprimés 3,"0,07%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Nuance candidat 4,ENS
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Voix 4,45945.0
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/inscrits 4,"11,45%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",% Voix/exprimés 4,"17,13%"
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Nuance candidat 5,LR
71,Saône-et-Loire,401350,276452,"68,88%",124898,"31,12%",268281,"66,84%","97,04%",5305,"1,32%","1,92%",2866,"0,71%","1,04%",Voix 5,32101.0
