id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 1,EXG
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 1,2918
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 1,"0,76%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/exprimés 1,"1,12%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 2,UG
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 2,57452
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 2,"14,99%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/exprimés 2,"22,14%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 3,ECO
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 3,639
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 3,"0,17%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/exprimés 3,"0,25%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 4,DIV
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 4,6951.0
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 4,"1,81%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/exprimés 4,"2,68%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 5,ENS
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 5,66927.0
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 5,"17,46%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/exprimés 5,"25,79%"
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Nuance candidat 6,DVD
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",Voix 6,37060.0
50,Manche,383268,265897,"69,38%",117371,"30,62%",259482,"67,70%","97,59%",4658,"1,22%","1,75%",1757,"0,46%","0,66%",% Voix/inscrits 6,"9,67%"
