id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Nuance candidat 1,EXG
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Voix 1,958
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/inscrits 1,"1,06%"
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/exprimés 1,"1,57%"
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Nuance candidat 2,UG
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Voix 2,14359
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/inscrits 2,"15,96%"
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/exprimés 2,"23,47%"
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Nuance candidat 3,DIV
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",Voix 3,763
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/inscrits 3,"0,85%"
23,Creuse,89980,63557,"70,63%",26423,"29,37%",61182,"68,00%","96,26%",1468,"1,63%","2,31%",907,"1,01%","1,43%",% Voix/exprimés 3,"1,25%"
