id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 1,EXG
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 1,5458
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 1,"0,73%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 1,"1,16%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 2,DVG
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 2,0
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 2,"0,00%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 2,"0,00%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 3,UG
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 3,186248
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 3,"25,01%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 3,"39,51%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 4,ECO
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 4,3977.0
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 4,"0,53%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 4,"0,84%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 5,REG
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 5,1049.0
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 5,"0,14%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 5,"0,22%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 6,DIV
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 6,2966.0
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 6,"0,40%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 6,"0,63%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Nuance candidat 7,ENS
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",Voix 7,99038.0
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/inscrits 7,"13,30%"
95,Val-d'Oise,744653,482896,"64,85%",261757,"35,15%",471441,"63,31%","97,63%",7850,"1,05%","1,63%",3605,"0,48%","0,75%",% Voix/exprimés 7,"21,01%"
