id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Nuance candidat 1,EXG
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Voix 1,6441
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",% Voix/inscrits 1,"0,68%"
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",% Voix/exprimés 1,"0,96%"
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Nuance candidat 2,DVG
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Voix 2,828
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",% Voix/inscrits 2,"0,09%"
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",% Voix/exprimés 2,"0,12%"
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Nuance candidat 3,UG
31,Haute-Garonne,950712,692116,"72,80%",258596,"27,20%",672346,"70,72%","97,14%",13892,"1,46%","2,01%",5878,"0,62%","0,85%",Voix 3,255623
