id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Nuance candidat 1,EXG
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Voix 1,5576
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",% Voix/inscrits 1,"0,41%"
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",% Voix/exprimés 1,"0,56%"
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Nuance candidat 2,DVG
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Voix 2,25475
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",% Voix/inscrits 2,"1,87%"
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",% Voix/exprimés 2,"2,58%"
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Nuance candidat 3,UG
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",Voix 3,418994
75,Paris,1365376,1000217,"73,26%",365159,"26,74%",987709,"72,34%","98,75%",8434,"0,62%","0,84%",4074,"0,30%","0,41%",% Voix/inscrits 3,"30,69%"
