id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800003,78043,Bailly,0001,78043_0001,Bailly - 0001,703,551,"78,38%",152,"21,62%",545,"77,52%","98,91%",4,"0,57%","0,73%",2,"0,28%","0,36%",Numéro de panneau 1,1
78,Yvelines,7800003,78043,Bailly,0002,78043_0002,Bailly - 0002,918,686,"74,73%",232,"25,27%",678,"73,86%","98,83%",6,"0,65%","0,87%",2,"0,22%","0,29%",Numéro de panneau 1,1
78,Yvelines,7800003,78043,Bailly,0003,78043_0003,Bailly - 0003,785,587,"74,78%",198,"25,22%",580,"73,89%","98,81%",5,"0,64%","0,85%",2,"0,25%","0,34%",Numéro de panneau 1,1
78,Yvelines,7800003,78043,Bailly,0004,78043_0004,Bailly - 0004,712,525,"73,74%",187,"26,26%",522,"73,31%","99,43%",3,"0,42%","0,57%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800003,78092,Bougival,0001,78092_0001,Bougival - 0001,1095,675,"61,64%",420,"38,36%",663,"60,55%","98,22%",8,"0,73%","1,19%",4,"0,37%","0,59%",Numéro de panneau 1,1
78,Yvelines,7800003,78092,Bougival,0002,78092_0002,Bougival - 0002,1603,1105,"68,93%",498,"31,07%",1086,"67,75%","98,28%",15,"0,94%","1,36%",4,"0,25%","0,36%",Numéro de panneau 1,1
78,Yvelines,7800003,78092,Bougival,0003,78092_0003,Bougival - 0003,1122,855,"76,20%",267,"23,80%",848,"75,58%","99,18%",7,"0,62%","0,82%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800003,78092,Bougival,0004,78092_0004,Bougival - 0004,1100,818,"74,36%",282,"25,64%",814,"74,00%","99,51%",3,"0,27%","0,37%",1,"0,09%","0,12%",Numéro de panneau 1,1
78,Yvelines,7800003,78092,Bougival,0005,78092_0005,Bougival - 0005,1158,890,"76,86%",268,"23,14%",879,"75,91%","98,76%",10,"0,86%","1,12%",1,"0,09%","0,11%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0001,78126_0001,La Celle-Saint-Cloud - 0001,1564,1113,"71,16%",451,"28,84%",1106,"70,72%","99,37%",3,"0,19%","0,27%",4,"0,26%","0,36%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0002,78126_0002,La Celle-Saint-Cloud - 0002,1033,747,"72,31%",286,"27,69%",739,"71,54%","98,93%",7,"0,68%","0,94%",1,"0,10%","0,13%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0003,78126_0003,La Celle-Saint-Cloud - 0003,1363,1036,"76,01%",327,"23,99%",1031,"75,64%","99,52%",5,"0,37%","0,48%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0004,78126_0004,La Celle-Saint-Cloud - 0004,1228,990,"80,62%",238,"19,38%",982,"79,97%","99,19%",8,"0,65%","0,81%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0005,78126_0005,La Celle-Saint-Cloud - 0005,1296,745,"57,48%",551,"42,52%",724,"55,86%","97,18%",16,"1,23%","2,15%",5,"0,39%","0,67%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0006,78126_0006,La Celle-Saint-Cloud - 0006,1611,1271,"78,90%",340,"21,10%",1259,"78,15%","99,06%",10,"0,62%","0,79%",2,"0,12%","0,16%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0007,78126_0007,La Celle-Saint-Cloud - 0007,1251,864,"69,06%",387,"30,94%",850,"67,95%","98,38%",8,"0,64%","0,93%",6,"0,48%","0,69%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0008,78126_0008,La Celle-Saint-Cloud - 0008,1176,658,"55,95%",518,"44,05%",640,"54,42%","97,26%",9,"0,77%","1,37%",9,"0,77%","1,37%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0009,78126_0009,La Celle-Saint-Cloud - 0009,1297,721,"55,59%",576,"44,41%",711,"54,82%","98,61%",5,"0,39%","0,69%",5,"0,39%","0,69%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0010,78126_0010,La Celle-Saint-Cloud - 0010,783,588,"75,10%",195,"24,90%",580,"74,07%","98,64%",5,"0,64%","0,85%",3,"0,38%","0,51%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0011,78126_0011,La Celle-Saint-Cloud - 0011,1012,732,"72,33%",280,"27,67%",723,"71,44%","98,77%",7,"0,69%","0,96%",2,"0,20%","0,27%",Numéro de panneau 1,1
78,Yvelines,7800003,78126,La Celle-Saint-Cloud,0012,78126_0012,La Celle-Saint-Cloud - 0012,618,402,"65,05%",216,"34,95%",392,"63,43%","97,51%",6,"0,97%","1,49%",4,"0,65%","1,00%",Numéro de panneau 1,1
