id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800006,78005,Achères,0001,78005_0001,Achères - 0001,994,643,"64,69%",351,"35,31%",632,"63,58%","98,29%",10,"1,01%","1,56%",1,"0,10%","0,16%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0002,78005_0002,Achères - 0002,1035,760,"73,43%",275,"26,57%",749,"72,37%","98,55%",10,"0,97%","1,32%",1,"0,10%","0,13%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0003,78005_0003,Achères - 0003,1227,733,"59,74%",494,"40,26%",716,"58,35%","97,68%",9,"0,73%","1,23%",8,"0,65%","1,09%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0004,78005_0004,Achères - 0004,866,478,"55,20%",388,"44,80%",466,"53,81%","97,49%",9,"1,04%","1,88%",3,"0,35%","0,63%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0005,78005_0005,Achères - 0005,1160,638,"55,00%",522,"45,00%",611,"52,67%","95,77%",17,"1,47%","2,66%",10,"0,86%","1,57%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0006,78005_0006,Achères - 0006,1101,592,"53,77%",509,"46,23%",570,"51,77%","96,28%",11,"1,00%","1,86%",11,"1,00%","1,86%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0007,78005_0007,Achères - 0007,1114,678,"60,86%",436,"39,14%",659,"59,16%","97,20%",14,"1,26%","2,06%",5,"0,45%","0,74%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0008,78005_0008,Achères - 0008,1133,760,"67,08%",373,"32,92%",748,"66,02%","98,42%",5,"0,44%","0,66%",7,"0,62%","0,92%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0009,78005_0009,Achères - 0009,1195,824,"68,95%",371,"31,05%",812,"67,95%","98,54%",10,"0,84%","1,21%",2,"0,17%","0,24%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0010,78005_0010,Achères - 0010,1213,801,"66,03%",412,"33,97%",785,"64,72%","98,00%",16,"1,32%","2,00%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0011,78005_0011,Achères - 0011,1337,867,"64,85%",470,"35,15%",852,"63,72%","98,27%",11,"0,82%","1,27%",4,"0,30%","0,46%",Numéro de panneau 1,1
78,Yvelines,7800006,78005,Achères,0012,78005_0012,Achères - 0012,1098,696,"63,39%",402,"36,61%",674,"61,38%","96,84%",14,"1,28%","2,01%",8,"0,73%","1,15%",Numéro de panneau 1,1
78,Yvelines,7800006,78007,Aigremont,0001,78007_0001,Aigremont - 0001,851,670,"78,73%",181,"21,27%",658,"77,32%","98,21%",7,"0,82%","1,04%",5,"0,59%","0,75%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0001,78123_0001,Carrières-sous-Poissy - 0001,686,457,"66,62%",229,"33,38%",440,"64,14%","96,28%",14,"2,04%","3,06%",3,"0,44%","0,66%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0002,78123_0002,Carrières-sous-Poissy - 0002,706,504,"71,39%",202,"28,61%",497,"70,40%","98,61%",4,"0,57%","0,79%",3,"0,42%","0,60%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0003,78123_0003,Carrières-sous-Poissy - 0003,861,542,"62,95%",319,"37,05%",530,"61,56%","97,79%",7,"0,81%","1,29%",5,"0,58%","0,92%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0004,78123_0004,Carrières-sous-Poissy - 0004,933,610,"65,38%",323,"34,62%",602,"64,52%","98,69%",7,"0,75%","1,15%",1,"0,11%","0,16%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0005,78123_0005,Carrières-sous-Poissy - 0005,807,414,"51,30%",393,"48,70%",405,"50,19%","97,83%",8,"0,99%","1,93%",1,"0,12%","0,24%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0006,78123_0006,Carrières-sous-Poissy - 0006,933,587,"62,92%",346,"37,08%",579,"62,06%","98,64%",4,"0,43%","0,68%",4,"0,43%","0,68%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0007,78123_0007,Carrières-sous-Poissy - 0007,802,369,"46,01%",433,"53,99%",362,"45,14%","98,10%",3,"0,37%","0,81%",4,"0,50%","1,08%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0008,78123_0008,Carrières-sous-Poissy - 0008,423,272,"64,30%",151,"35,70%",269,"63,59%","98,90%",1,"0,24%","0,37%",2,"0,47%","0,74%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0009,78123_0009,Carrières-sous-Poissy - 0009,790,515,"65,19%",275,"34,81%",496,"62,78%","96,31%",15,"1,90%","2,91%",4,"0,51%","0,78%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0010,78123_0010,Carrières-sous-Poissy - 0010,755,487,"64,50%",268,"35,50%",477,"63,18%","97,95%",8,"1,06%","1,64%",2,"0,26%","0,41%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0011,78123_0011,Carrières-sous-Poissy - 0011,498,306,"61,45%",192,"38,55%",302,"60,64%","98,69%",0,"0,00%","0,00%",4,"0,80%","1,31%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0012,78123_0012,Carrières-sous-Poissy - 0012,684,388,"56,73%",296,"43,27%",378,"55,26%","97,42%",9,"1,32%","2,32%",1,"0,15%","0,26%",Numéro de panneau 1,1
78,Yvelines,7800006,78123,Carrières-sous-Poissy,0013,78123_0013,Carrières-sous-Poissy - 0013,734,394,"53,68%",340,"46,32%",383,"52,18%","97,21%",10,"1,36%","2,54%",1,"0,14%","0,25%",Numéro de panneau 1,1
78,Yvelines,7800006,78133,Chambourcy,0001,78133_0001,Chambourcy - 0001,792,559,"70,58%",233,"29,42%",549,"69,32%","98,21%",6,"0,76%","1,07%",4,"0,51%","0,72%",Numéro de panneau 1,1
78,Yvelines,7800006,78133,Chambourcy,0002,78133_0002,Chambourcy - 0002,936,681,"72,76%",255,"27,24%",671,"71,69%","98,53%",8,"0,85%","1,17%",2,"0,21%","0,29%",Numéro de panneau 1,1
78,Yvelines,7800006,78133,Chambourcy,0003,78133_0003,Chambourcy - 0003,945,651,"68,89%",294,"31,11%",639,"67,62%","98,16%",6,"0,63%","0,92%",6,"0,63%","0,92%",Numéro de panneau 1,1
78,Yvelines,7800006,78133,Chambourcy,0004,78133_0004,Chambourcy - 0004,883,669,"75,76%",214,"24,24%",661,"74,86%","98,80%",7,"0,79%","1,05%",1,"0,11%","0,15%",Numéro de panneau 1,1
78,Yvelines,7800006,78133,Chambourcy,0005,78133_0005,Chambourcy - 0005,593,416,"70,15%",177,"29,85%",410,"69,14%","98,56%",6,"1,01%","1,44%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800006,78367,Mareil-Marly,0001,78367_0001,Mareil-Marly - 0001,949,739,"77,87%",210,"22,13%",722,"76,08%","97,70%",12,"1,26%","1,62%",5,"0,53%","0,68%",Numéro de panneau 1,1
78,Yvelines,7800006,78367,Mareil-Marly,0002,78367_0002,Mareil-Marly - 0002,970,760,"78,35%",210,"21,65%",751,"77,42%","98,82%",9,"0,93%","1,18%",0,"0,00%","0,00%",Numéro de panneau 1,1
78,Yvelines,7800006,78367,Mareil-Marly,0003,78367_0003,Mareil-Marly - 0003,970,775,"79,90%",195,"20,10%",765,"78,87%","98,71%",9,"0,93%","1,16%",1,"0,10%","0,13%",Numéro de panneau 1,1
78,Yvelines,7800006,78384,Médan,0001,78384_0001,Médan - 0001,1073,801,"74,65%",272,"25,35%",789,"73,53%","98,50%",9,"0,84%","1,12%",3,"0,28%","0,37%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0001,78481_0001,Le Pecq - 0001,987,645,"65,35%",342,"34,65%",634,"64,24%","98,29%",9,"0,91%","1,40%",2,"0,20%","0,31%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0002,78481_0002,Le Pecq - 0002,816,594,"72,79%",222,"27,21%",592,"72,55%","99,66%",0,"0,00%","0,00%",2,"0,25%","0,34%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0003,78481_0003,Le Pecq - 0003,955,698,"73,09%",257,"26,91%",684,"71,62%","97,99%",11,"1,15%","1,58%",3,"0,31%","0,43%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0004,78481_0004,Le Pecq - 0004,1246,861,"69,10%",385,"30,90%",843,"67,66%","97,91%",13,"1,04%","1,51%",5,"0,40%","0,58%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0005,78481_0005,Le Pecq - 0005,1306,1002,"76,72%",304,"23,28%",999,"76,49%","99,70%",1,"0,08%","0,10%",2,"0,15%","0,20%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0006,78481_0006,Le Pecq - 0006,1143,734,"64,22%",409,"35,78%",724,"63,34%","98,64%",7,"0,61%","0,95%",3,"0,26%","0,41%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0007,78481_0007,Le Pecq - 0007,1134,797,"70,28%",337,"29,72%",787,"69,40%","98,75%",8,"0,71%","1,00%",2,"0,18%","0,25%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0008,78481_0008,Le Pecq - 0008,981,720,"73,39%",261,"26,61%",714,"72,78%","99,17%",3,"0,31%","0,42%",3,"0,31%","0,42%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0009,78481_0009,Le Pecq - 0009,1268,944,"74,45%",324,"25,55%",924,"72,87%","97,88%",18,"1,42%","1,91%",2,"0,16%","0,21%",Numéro de panneau 1,1
78,Yvelines,7800006,78481,Le Pecq,0010,78481_0010,Le Pecq - 0010,829,625,"75,39%",204,"24,61%",613,"73,94%","98,08%",10,"1,21%","1,60%",2,"0,24%","0,32%",Numéro de panneau 1,1
78,Yvelines,7800006,78551,Saint-Germain-en-Laye,0001,78551_0001,Saint-Germain-en-Laye - 0001,1062,713,"67,14%",349,"32,86%",706,"66,48%","99,02%",6,"0,56%","0,84%",1,"0,09%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800006,78551,Saint-Germain-en-Laye,0002,78551_0002,Saint-Germain-en-Laye - 0002,794,594,"74,81%",200,"25,19%",586,"73,80%","98,65%",5,"0,63%","0,84%",3,"0,38%","0,51%",Numéro de panneau 1,1
78,Yvelines,7800006,78551,Saint-Germain-en-Laye,0003,78551_0003,Saint-Germain-en-Laye - 0003,770,546,"70,91%",224,"29,09%",540,"70,13%","98,90%",5,"0,65%","0,92%",1,"0,13%","0,18%",Numéro de panneau 1,1
78,Yvelines,7800006,78551,Saint-Germain-en-Laye,0004,78551_0004,Saint-Germain-en-Laye - 0004,897,697,"77,70%",200,"22,30%",693,"77,26%","99,43%",3,"0,33%","0,43%",1,"0,11%","0,14%",Numéro de panneau 1,1
78,Yvelines,7800006,78551,Saint-Germain-en-Laye,0005,78551_0005,Saint-Germain-en-Laye - 0005,982,732,"74,54%",250,"25,46%",723,"73,63%","98,77%",9,"0,92%","1,23%",0,"0,00%","0,00%",Numéro de panneau 1,1
