id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Numéro de panneau 1,1
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Numéro de panneau 1,1
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Nuance candidat 1,ENS
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Nuance candidat 1,ENS
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Nom candidat 1,DECREMPS
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Nom candidat 1,TIEGNA
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Prénom candidat 1,Frédéric
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Prénom candidat 1,Huguette
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Sexe candidat 1,MASCULIN
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Sexe candidat 1,FEMININ
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Voix 1,4689
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Voix 1,12752
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",% Voix/inscrits 1,"6,42%"
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",% Voix/inscrits 1,"19,23%"
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",% Voix/exprimés 1,"8,93%"
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",% Voix/exprimés 1,"26,96%"
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Elu 1,
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Elu 1,
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Numéro de panneau 2,2
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Numéro de panneau 2,2
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Nuance candidat 2,LR
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Nuance candidat 2,UG
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Nom candidat 2,PRADIÉ
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Nom candidat 2,PROENÇA
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Prénom candidat 2,Aurélien
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Prénom candidat 2,Christophe
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Sexe candidat 2,MASCULIN
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Sexe candidat 2,MASCULIN
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",Voix 2,22180
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",Voix 2,18079
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",% Voix/inscrits 2,"30,36%"
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",% Voix/inscrits 2,"27,26%"
46,Lot,46001,1ère circonscription,73047,53676,"73,48%",19371,"26,52%",52503,"71,88%","97,81%",598,"0,82%","1,11%",575,"0,79%","1,07%",% Voix/exprimés 2,"42,25%"
46,Lot,46002,2ème circonscription,66320,49297,"74,33%",17023,"25,67%",47303,"71,33%","95,96%",1114,"1,68%","2,26%",880,"1,33%","1,79%",% Voix/exprimés 2,"38,22%"
