id_circo,Nom de la circonscription,Inscrit_22,pop_légal_19,pop_légal_13,tvar_pop,pop_pole_aav,pop_cour_aav,pop_horsaav,pop_urb,pop_rur_periu,pop_rur_non_periu,age_moyen,dec90,dec75,dec50,dec25,dec10,actemp,actcho,inactret,inactetu,inactm14,inactaut,actemp_hom,actcho_hom,inactret_hom,inactetu_hom,inactm14_hom,inactaut_hom,actemp_fem,actcho_fem,inactret_fem,inactetu_fem,inactm14_fem,inactaut_fem,actdip_PEU,actdip_CAP,actdip_BAC,actdip_BAC2,actdip_BAC3,actdip_BAC5,actdip_BAC3P,act_agr,act_art,act_cad,act_int,act_emp,act_ouv,act_cho,log_res,log_sec,log_vac,proprio,locatai,gratuit,maison,ach90,mfuel,men_seul,men_coupae,men_coupse,men_monop,men_sfam,men_seul_com,men_coupse_com,men_coupae_com,men_monop_com,men_complexe_com,seul_hom1829,seul_hom3059,seul_hom6074,seul_hom7584,seul_hom85,seul_fem1829,seul_fem3059,seul_fem6074,seul_fem7584,seul_fem85,iranr_log,iranr_com,iranr_dep,iranr_fra,iranr_etr,mobresid,ilt_com,ilt_dep,ilt_fra,ilt_etr,mobtrav,modtrans_aucun,modtrans_pied,modtrans_velo,modtrans_moto,modtrans_voit,modtrans_commun,tx_pauvrete60_diff,nivvie_median_diff,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,D1_diff,D9_diff,rpt_D9_D1_diff,tx_pauvrete60_diff_trageRF1,tx_pauvrete60_diff_trageRF2,tx_pauvrete60_diff_trageRF3,tx_pauvrete60_diff_trageRF4,tx_pauvrete60_diff_trageRF5,tx_pauvrete60_diff_trageRF6,PACT,PPEN,PPAT,PPSOC,PIMPOT,acc_ecole,acc_college,acc_lycee,acc_medecin,acc_dentiste,acc_pharmacie,part_eloig,id_dep
44001,Loire-Atlantique  - 1re circonscription,76919,118516,107850,1.6,92.8,7.2,0,100,0,0,38.6,73,57,35,20,9,40.6,6.6,19.3,13.4,15.2,4.9,43.2,6.7,16.4,13.4,16.4,3.9,38.2,6.4,21.9,13.4,14.1,5.9,8.0,12.2,16.7,15.9,17.5,29.7,47.2,0.1,5.3,30.4,28.1,22.2,12.2,1.8,91.0,3.7,5.3,45.5,53.4,1.2,31.9,64.6,1.3,49.1,18.9,22.2,7.1,2.7,49.1,22.2,18.9,7.1,2.8,40.5,25.1,19.2,18.6,26.6,39.2,19.4,37.9,48.4,60.9,82.4,7.9,3.5,5.3,0.9,8.5,51.7,43,5.1,0.2,33.9,3.3,5.9,7.2,2.3,57.1,24.2,13.8,24750,13.8,19.5,21.7,29.2,15.8,11630,45690,3.9,26.2,16.6,14.5,12.8,7.8,5.2,78.1,26.2,10.6,5.5,-20.3,100,92.8,92.8,100,100,100,0,44
44002,Loire-Atlantique  - 2e circonscription,90879,144433,131724,1.5,100,0,0,100,0,0,36.7,70,52,32,21,9,45.4,7.7,15.4,13.1,13.8,4.6,49.0,8.2,12.3,12.3,14.8,3.4,42.0,7.3,18.3,13.7,12.9,5.7,7.4,10.4,16.6,14.4,18.5,32.6,51.1,0.0,4.9,32.0,28.0,21.8,11.7,1.5,88.9,5.4,5.8,35.9,62.3,1.8,14.6,67.4,0.3,55.1,14.9,19.3,6.6,4,55.1,19.3,14.9,6.6,4.1,42.8,32.2,28.0,22.4,24.9,44.1,25.5,46.7,55.4,50.1,79.3,10,2.6,7,1.1,10.7,68.9,24.7,6.1,0.2,31.1,3.7,13.4,11.3,1.9,42.4,27.3,14.4,23850,14.4,20.8,22.5,26.9,15.3,11460,45680,4,23.3,13.5,16.5,13.2,10,6.4,82.8,21.3,10.7,5.8,-20.6,100,100,100,100,100,100,0,44
44003,Loire-Atlantique  - 3e circonscription,96273,140131,130505,1.2,67.3,32.7,0,91.4,8.6,0,38.2,70,56,37,18,7,42.6,6.7,18.5,7.8,19.1,5.4,45.1,6.9,16.4,7.8,20.3,3.5,40.3,6.4,20.4,7.7,18.1,7.1,12.2,21.2,19.7,16.0,14,17,31.0,0.3,4.9,20.2,27.2,26.9,18.9,1.7,92.4,1.7,6.0,55.7,43.3,1.0,48.9,67.7,2.4,37.3,26.7,23.6,10.6,1.9,37.3,23.5,26.5,10.5,2.2,21.5,21.0,16.8,18.6,23.4,17.6,14.5,35.0,48.3,54.0,87.6,5.1,4.4,2.6,0.4,4.8,39.7,56.7,3.4,0.2,25.3,3.3,3.2,4.1,1.7,70.6,17.2,14.6,22350,14.6,24,27.4,25.8,8.2,11570,37510,3.2,20.1,16.7,16.9,13.7,9.8,7.4,79,23.4,7,7.1,-16.5,100,85.9,83.2,100,100,100,0,44
44004,Loire-Atlantique  - 4e circonscription,92919,126140,115001,1.6,65.9,34.1,0,97.7,2.3,0,39.9,72,58,39,19,8,44.3,5.3,20.8,7.9,17.4,4.3,46.2,5.3,18.3,7.9,18.9,3.3,42.5,5.4,23.1,7.8,16.0,5.2,9.3,21.5,19.9,18.4,15.5,15.4,30.9,0.2,4.7,20.3,30.8,26.2,16.8,1.1,93.9,1.5,4.6,61.8,37.3,0.9,59.1,62.1,2.4,36.7,25.4,25.9,10.2,1.8,36.7,25.8,25.4,10.1,2.0,19.9,17.5,17.9,16.8,24.4,18.3,14.4,35.9,48.9,50.6,87.5,4.3,5.3,2.6,0.3,5.2,24.1,71,4.8,0.1,31.6,3.2,2.7,6.5,2.6,68,17,10,23250,10,22.9,30.8,28.3,7.9,13150,37420,2.8,18.4,11.4,11.4,9,6,5.6,78.3,25.5,7,5.5,-16.4,100,88,88,98.5,98.5,98.5,0,44
44005,Loire-Atlantique  - 5e circonscription,125352,167177,151788,1.6,28.3,71.7,0,68.7,31.3,0,38.1,69,56,38,18,7,45.1,4.5,18.3,9.2,19.1,3.8,46.6,4.4,16.9,9.5,19.7,2.9,43.5,4.6,19.7,8.9,18.6,4.7,8.0,20.7,19.9,19.1,14.8,17.6,32.4,0.7,5.5,22.7,29.3,24.5,16.4,0.8,92.7,3.2,4.1,65.2,33.9,0.9,69.7,48.8,4.6,30.4,32.4,27.3,8.2,1.6,30.4,27.1,32.3,8.2,1.9,22.3,13.7,13.9,16.8,20.4,17.4,10.2,25.2,45.7,43.3,87.9,4.3,4.8,2.7,0.3,4.7,27.6,68,4.3,0.1,28,3.6,2.3,3,1.6,79.1,10.4,7.5,24490,7.5,20.3,30.1,31.5,10.6,14310,40050,2.8,15.4,8.5,7.4,6.7,5,6.4,81.2,22.7,9,4.6,-17.6,100,76.7,48.5,97.3,93.4,97.4,1.2,44
44006,Loire-Atlantique  - 6e circonscription,114979,155515,150726,0.5,16.9,69.9,13.1,23.3,46,30.7,40.1,73,59,40,17,7,42.0,4.7,22.6,6.5,19.9,4.3,45.2,4.3,20.8,6.3,20.4,3.0,39.0,5.1,24.3,6.6,19.3,5.6,13.1,34.1,23.2,14.9,8.7,6.1,14.8,4.2,6.2,8.8,22.0,27.4,30.7,0.7,87.6,3.6,8.7,73.6,25.3,1.1,89.6,65.9,13,31.1,31.4,29.1,7.3,1.1,31.1,29.0,31.3,7.2,1.4,13.6,16.5,16.8,18.9,23.3,9.0,9.3,24.9,43.6,50.2,90.4,2.9,4.5,2.1,0.2,4.2,28.3,58.7,13,0.1,42.9,6.5,3.6,1.4,1.1,84.5,2.9,10.9,20780,10.9,32.7,34.1,18.6,3.7,12860,31670,2.5,15.1,11.7,11.2,10.9,7.7,12.2,72.6,26.6,7.5,6.6,-13.3,100,40,25,82.2,62.3,83.6,18.2,44
44007,Loire-Atlantique  - 7e circonscription,117012,133892,127407,0.8,16.6,62.8,20.5,52.1,27.4,20.5,44.9,76,65,47,23,9,38.8,4.6,30.6,5.6,15.9,4.5,41.7,4.4,28.5,5.9,16.9,2.6,36.0,4.8,32.6,5.4,14.9,6.2,10.1,32.1,22.9,16.2,10.2,8.5,18.7,1.6,8.0,11.6,25.1,28.5,24.7,0.6,56.7,38.5,4.8,74.5,24.1,1.3,80,56.9,5.8,34.2,25,33,6.7,1.1,34.2,32.8,25.0,6.7,1.3,15.0,15.3,17.0,20.5,25.3,10.6,10.8,28.1,45.5,50.7,89.7,3,4.7,2.4,0.2,4.7,26.5,68,5.3,0.2,47.4,4.6,2.8,1.5,1.4,86.3,3.3,7.7,23260,7.7,24.5,31.1,26.7,9.9,14070,39420,2.8,10.8,8.1,9.1,8.7,5.6,6.3,63.3,37.8,12.6,3.8,-17.5,100,58.9,37.2,93.3,87.8,98.3,0,44
44008,Loire-Atlantique  - 8e circonscription,89668,124252,117956,0.9,57.4,42.6,0,79.5,20.5,0,40.8,74,60,41,19,8,39.7,6.2,23.6,6.9,17.8,5.8,42.8,5.9,21.4,7.6,18.8,3.5,36.7,6.4,25.7,6.4,16.9,8.0,12.8,30.3,21.5,16.0,10.5,9,19.5,0.6,4.4,12.2,25.7,28.5,27.3,1.4,87.6,4.9,7.5,57.7,41.1,1.2,58.3,66.6,3.5,38.6,24.1,25.8,9.9,1.5,38.6,25.7,24.1,9.9,1.7,25.0,20.8,20.0,17.7,25.2,17.4,14.0,33.8,48.0,51.9,87.9,5.1,4.3,2.5,0.3,5.4,43.9,53.6,2.4,0.1,30.2,3.5,3.9,3,1.5,80.9,7.2,12.2,21690,12.2,27.6,31.6,23.5,5.1,12410,34110,2.7,20.3,14.8,13,11.9,8.7,6.5,70.6,30.7,6.4,6.9,-14.7,100,83.5,64.7,94.9,94.9,97.4,0.6,44
44009,Loire-Atlantique  - 9e circonscription,129388,160103,148647,1.2,20.7,71.1,8.2,42.7,33.1,24.2,41.5,73,61,43,19,8,42.3,4.3,24.9,6.0,18.4,4.1,44.7,4.0,23.2,5.9,19.3,2.8,40.0,4.6,26.5,6.1,17.6,5.2,10.7,32.1,23.4,16.2,10.3,7.3,17.6,1.9,7.2,11.0,25.1,28.1,26.2,0.6,73.1,22.1,4.9,75.1,23.7,1.2,90.1,54.2,9,30,29.8,31.6,7.6,1,30.0,31.5,29.7,7.6,1.3,12.1,14.4,16.6,19.4,25.5,8.9,8.8,23.8,44.9,46.6,89.2,3.2,5.2,2.2,0.1,5,24.3,69.3,6.3,0.1,49.3,4.7,2.4,1.5,1.9,86.4,3.1,7.5,22490,7.5,26.8,34.3,25,6.5,14130,35540,2.5,11.4,7.8,7.9,7.6,5.4,7.8,70.9,30.7,8.9,4.7,-15.2,100,48.4,31.2,93.6,80.9,90.8,4.1,44
44010,Loire-Atlantique  - 10e circonscription,123304,159007,147016,1.3,5.5,92.8,1.7,49.5,48.9,1.7,39.3,70,57,40,17,7,46.1,3.7,20.3,7.5,19.3,3.1,48.3,3.4,19.1,7.4,20.0,1.8,44.0,3.9,21.5,7.6,18.7,4.3,8.8,26.1,22.3,18.8,12.6,11.5,24.1,1.3,6.1,16.3,28.9,24.9,21.9,0.5,94.0,1.4,4.6,76.0,23.2,0.8,89.1,53.4,10.7,25.7,34.9,30.8,7.4,1.2,25.7,30.7,34.7,7.4,1.5,12.2,12.0,13.1,15.6,24.5,9.8,7.4,22.9,39.7,43.0,90.4,2.6,4.8,2,0.2,4.8,19.2,69.7,11,0.1,59,4.1,2.1,1.5,2,83.6,6.7,5.9,23760,5.9,22.5,33.7,29.2,8.8,14990,38190,2.5,9.2,5.9,6.2,5.6,5,7.4,80.3,23.2,8.9,4.1,-16.4,100,55.8,20,95.4,87.7,91.3,2.5,44
