id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Numéro de panneau 1,1
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Numéro de panneau 1,1
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Nuance candidat 1,DVD
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Nuance candidat 1,EXG
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Nom candidat 1,DESCOEUR
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Nom candidat 1,CHEIKHI
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Prénom candidat 1,Vincent
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Prénom candidat 1,Mona
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Sexe candidat 1,MASCULIN
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Sexe candidat 1,FEMININ
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",Voix 1,16615
15,Cantal,15002,2ème circonscription,52310,37078,"70,88%",15232,"29,12%",36110,"69,03%","97,39%",592,"1,13%","1,60%",376,"0,72%","1,01%",Voix 1,298
15,Cantal,15001,1ère circonscription,62314,45367,"72,80%",16947,"27,20%",44114,"70,79%","97,24%",744,"1,19%","1,64%",509,"0,82%","1,12%",% Voix/inscrits 1,"26,66%"
