id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Numéro de panneau 1,1
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Numéro de panneau 1,1
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Numéro de panneau 1,1
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nuance candidat 1,EXG
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nuance candidat 1,EXG
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nuance candidat 1,EXG
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nom candidat 1,OCTAVE
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nom candidat 1,BENYOUCEF
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nom candidat 1,AUGIER
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Prénom candidat 1,Nadia
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Prénom candidat 1,Patrick
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Prénom candidat 1,Laure
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Sexe candidat 1,FEMININ
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Sexe candidat 1,MASCULIN
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Sexe candidat 1,FEMININ
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Voix 1,386
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Voix 1,264
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Voix 1,466
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",% Voix/inscrits 1,"0,55%"
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",% Voix/inscrits 1,"0,44%"
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",% Voix/inscrits 1,"0,86%"
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",% Voix/exprimés 1,"0,83%"
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",% Voix/exprimés 1,"0,71%"
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",% Voix/exprimés 1,"1,32%"
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Elu 1,
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Elu 1,
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Elu 1,
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Numéro de panneau 2,2
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Numéro de panneau 2,2
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Numéro de panneau 2,2
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nuance candidat 2,DIV
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nuance candidat 2,EXG
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nuance candidat 2,DVD
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nom candidat 2,RENNESSON
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nom candidat 2,TAKAWE
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nom candidat 2,WARSMANN
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Prénom candidat 2,Arnaud
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Prénom candidat 2,Mink
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Prénom candidat 2,Jean-Luc
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Sexe candidat 2,MASCULIN
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Sexe candidat 2,FEMININ
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Sexe candidat 2,MASCULIN
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Voix 2,998
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Voix 2,308
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Voix 2,15362
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",% Voix/inscrits 2,"1,41%"
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",% Voix/inscrits 2,"0,51%"
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",% Voix/inscrits 2,"28,20%"
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",% Voix/exprimés 2,"2,15%"
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",% Voix/exprimés 2,"0,83%"
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",% Voix/exprimés 2,"43,56%"
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Elu 2,
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Elu 2,
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Elu 2,
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Numéro de panneau 3,3
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Numéro de panneau 3,3
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Numéro de panneau 3,3
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nuance candidat 3,RN
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nuance candidat 3,RN
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nuance candidat 3,RN
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Nom candidat 3,TERMET
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Nom candidat 3,MESTER
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Nom candidat 3,ROGER
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Prénom candidat 3,Flavien
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Prénom candidat 3,Pauline
08,Ardennes,08003,3ème circonscription,54484,35870,"65,84%",18614,"34,16%",35263,"64,72%","98,31%",349,"0,64%","0,97%",258,"0,47%","0,72%",Prénom candidat 3,Isabelle
08,Ardennes,08001,1ère circonscription,70664,47551,"67,29%",23113,"32,71%",46480,"65,78%","97,75%",660,"0,93%","1,39%",411,"0,58%","0,86%",Sexe candidat 3,MASCULIN
08,Ardennes,08002,2ème circonscription,60281,37569,"62,32%",22712,"37,68%",36971,"61,33%","98,41%",375,"0,62%","1,00%",223,"0,37%","0,59%",Sexe candidat 3,FEMININ
