id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Numéro de panneau 1,1
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Numéro de panneau 1,1
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Nuance candidat 1,REC
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Nuance candidat 1,ENS
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Nom candidat 1,GHILES
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Nom candidat 1,BARASSI-ZAMOCHNIKOFF
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Prénom candidat 1,Philippe
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Prénom candidat 1,Fabrice
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Sexe candidat 1,MASCULIN
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Sexe candidat 1,MASCULIN
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Voix 1,701
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Voix 1,8354
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",% Voix/inscrits 1,"0,79%"
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",% Voix/inscrits 1,"9,35%"
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",% Voix/exprimés 1,"1,16%"
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",% Voix/exprimés 1,"13,81%"
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Elu 1,
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Elu 1,
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Numéro de panneau 2,2
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Numéro de panneau 2,2
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Nuance candidat 2,UG
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Nuance candidat 2,UG
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Nom candidat 2,POYARD
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Nom candidat 2,HOULLEY
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Prénom candidat 2,Sébastien
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Prénom candidat 2,Eric
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Sexe candidat 2,MASCULIN
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Sexe candidat 2,MASCULIN
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Voix 2,10362
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Voix 2,13632
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",% Voix/inscrits 2,"11,73%"
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",% Voix/inscrits 2,"15,25%"
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",% Voix/exprimés 2,"17,17%"
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",% Voix/exprimés 2,"22,53%"
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Elu 2,
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Elu 2,
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Numéro de panneau 3,3
70,Haute-Saône,70002,2ème circonscription,89378,62781,"70,24%",26597,"29,76%",60498,"67,69%","96,36%",1201,"1,34%","1,91%",1082,"1,21%","1,72%",Numéro de panneau 3,3
70,Haute-Saône,70001,1ère circonscription,88355,62511,"70,75%",25844,"29,25%",60337,"68,29%","96,52%",1227,"1,39%","1,96%",947,"1,07%","1,51%",Nuance candidat 3,ENS
