id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
54,Meurthe-et-Moselle,54001,1ère circonscription,83269,55877,"67,10%",27392,"32,90%",54722,"65,72%","97,93%",798,"0,96%","1,43%",357,"0,43%","0,64%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54002,2ème circonscription,67916,45885,"67,56%",22031,"32,44%",45120,"66,44%","98,33%",548,"0,81%","1,19%",217,"0,32%","0,47%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54003,3ème circonscription,80382,47136,"58,64%",33246,"41,36%",45875,"57,07%","97,32%",896,"1,11%","1,90%",365,"0,45%","0,77%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54004,4ème circonscription,96430,64805,"67,20%",31625,"32,80%",63194,"65,53%","97,51%",1105,"1,15%","1,71%",506,"0,52%","0,78%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54005,5ème circonscription,78674,53180,"67,60%",25494,"32,40%",51565,"65,54%","96,96%",1163,"1,48%","2,19%",452,"0,57%","0,85%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54006,6ème circonscription,87566,55700,"63,61%",31866,"36,39%",54168,"61,86%","97,25%",1090,"1,24%","1,96%",442,"0,50%","0,79%",Numéro de panneau 1,1
54,Meurthe-et-Moselle,54001,1ère circonscription,83269,55877,"67,10%",27392,"32,90%",54722,"65,72%","97,93%",798,"0,96%","1,43%",357,"0,43%","0,64%",Nuance candidat 1,UG
54,Meurthe-et-Moselle,54002,2ème circonscription,67916,45885,"67,56%",22031,"32,44%",45120,"66,44%","98,33%",548,"0,81%","1,19%",217,"0,32%","0,47%",Nuance candidat 1,RN
54,Meurthe-et-Moselle,54003,3ème circonscription,80382,47136,"58,64%",33246,"41,36%",45875,"57,07%","97,32%",896,"1,11%","1,90%",365,"0,45%","0,77%",Nuance candidat 1,EXG
54,Meurthe-et-Moselle,54004,4ème circonscription,96430,64805,"67,20%",31625,"32,80%",63194,"65,53%","97,51%",1105,"1,15%","1,71%",506,"0,52%","0,78%",Nuance candidat 1,EXG
54,Meurthe-et-Moselle,54005,5ème circonscription,78674,53180,"67,60%",25494,"32,40%",51565,"65,54%","96,96%",1163,"1,48%","2,19%",452,"0,57%","0,85%",Nuance candidat 1,EXD
54,Meurthe-et-Moselle,54006,6ème circonscription,87566,55700,"63,61%",31866,"36,39%",54168,"61,86%","97,25%",1090,"1,24%","1,96%",442,"0,50%","0,79%",Nuance candidat 1,EXG
54,Meurthe-et-Moselle,54001,1ère circonscription,83269,55877,"67,10%",27392,"32,90%",54722,"65,72%","97,93%",798,"0,96%","1,43%",357,"0,43%","0,64%",Nom candidat 1,MERCIER
54,Meurthe-et-Moselle,54002,2ème circonscription,67916,45885,"67,56%",22031,"32,44%",45120,"66,44%","98,33%",548,"0,81%","1,19%",217,"0,32%","0,47%",Nom candidat 1,MAILLOT
54,Meurthe-et-Moselle,54003,3ème circonscription,80382,47136,"58,64%",33246,"41,36%",45875,"57,07%","97,32%",896,"1,11%","1,90%",365,"0,45%","0,77%",Nom candidat 1,BOURY
54,Meurthe-et-Moselle,54004,4ème circonscription,96430,64805,"67,20%",31625,"32,80%",63194,"65,53%","97,51%",1105,"1,15%","1,71%",506,"0,52%","0,78%",Nom candidat 1,HEILLIETTE
54,Meurthe-et-Moselle,54005,5ème circonscription,78674,53180,"67,60%",25494,"32,40%",51565,"65,54%","96,96%",1163,"1,48%","2,19%",452,"0,57%","0,85%",Nom candidat 1,PECHER
54,Meurthe-et-Moselle,54006,6ème circonscription,87566,55700,"63,61%",31866,"36,39%",54168,"61,86%","97,25%",1090,"1,24%","1,96%",442,"0,50%","0,79%",Nom candidat 1,BARBIN
