id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
35,Ille-et-Vilaine,35001,1ère circonscription,94338,68834,"72,97%",25504,"27,03%",67287,"71,33%","97,75%",1089,"1,15%","1,58%",458,"0,49%","0,67%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35002,2ème circonscription,99900,76790,"76,87%",23110,"23,13%",75318,"75,39%","98,08%",1022,"1,02%","1,33%",450,"0,45%","0,59%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35003,3ème circonscription,93374,68848,"73,73%",24526,"26,27%",67040,"71,80%","97,37%",1162,"1,24%","1,69%",646,"0,69%","0,94%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35004,4ème circonscription,97688,70928,"72,61%",26760,"27,39%",68965,"70,60%","97,23%",1420,"1,45%","2,00%",543,"0,56%","0,77%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35005,5ème circonscription,111588,80910,"72,51%",30678,"27,49%",78138,"70,02%","96,57%",1902,"1,70%","2,35%",870,"0,78%","1,08%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35006,6ème circonscription,90648,66186,"73,01%",24462,"26,99%",64509,"71,16%","97,47%",1141,"1,26%","1,72%",536,"0,59%","0,81%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35007,7ème circonscription,106649,76646,"71,87%",30003,"28,13%",75114,"70,43%","98,00%",1095,"1,03%","1,43%",437,"0,41%","0,57%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35008,8ème circonscription,91957,69254,"75,31%",22703,"24,69%",68183,"74,15%","98,45%",717,"0,78%","1,04%",354,"0,38%","0,51%",Numéro de panneau 1,1
35,Ille-et-Vilaine,35001,1ère circonscription,94338,68834,"72,97%",25504,"27,03%",67287,"71,33%","97,75%",1089,"1,15%","1,58%",458,"0,49%","0,67%",Nuance candidat 1,UG
35,Ille-et-Vilaine,35002,2ème circonscription,99900,76790,"76,87%",23110,"23,13%",75318,"75,39%","98,08%",1022,"1,02%","1,33%",450,"0,45%","0,59%",Nuance candidat 1,EXG
35,Ille-et-Vilaine,35003,3ème circonscription,93374,68848,"73,73%",24526,"26,27%",67040,"71,80%","97,37%",1162,"1,24%","1,69%",646,"0,69%","0,94%",Nuance candidat 1,RN
35,Ille-et-Vilaine,35004,4ème circonscription,97688,70928,"72,61%",26760,"27,39%",68965,"70,60%","97,23%",1420,"1,45%","2,00%",543,"0,56%","0,77%",Nuance candidat 1,DSV
35,Ille-et-Vilaine,35005,5ème circonscription,111588,80910,"72,51%",30678,"27,49%",78138,"70,02%","96,57%",1902,"1,70%","2,35%",870,"0,78%","1,08%",Nuance candidat 1,UG
35,Ille-et-Vilaine,35006,6ème circonscription,90648,66186,"73,01%",24462,"26,99%",64509,"71,16%","97,47%",1141,"1,26%","1,72%",536,"0,59%","0,81%",Nuance candidat 1,EXG
35,Ille-et-Vilaine,35007,7ème circonscription,106649,76646,"71,87%",30003,"28,13%",75114,"70,43%","98,00%",1095,"1,03%","1,43%",437,"0,41%","0,57%",Nuance candidat 1,RN
35,Ille-et-Vilaine,35008,8ème circonscription,91957,69254,"75,31%",22703,"24,69%",68183,"74,15%","98,45%",717,"0,78%","1,04%",354,"0,38%","0,51%",Nuance candidat 1,ECO
35,Ille-et-Vilaine,35001,1ère circonscription,94338,68834,"72,97%",25504,"27,03%",67287,"71,33%","97,75%",1089,"1,15%","1,58%",458,"0,49%","0,67%",Nom candidat 1,MESMEUR
35,Ille-et-Vilaine,35002,2ème circonscription,99900,76790,"76,87%",23110,"23,13%",75318,"75,39%","98,08%",1022,"1,02%","1,33%",450,"0,45%","0,59%",Nom candidat 1,DEFRANCE
35,Ille-et-Vilaine,35003,3ème circonscription,93374,68848,"73,73%",24526,"26,27%",67040,"71,80%","97,37%",1162,"1,24%","1,69%",646,"0,69%","0,94%",Nom candidat 1,D'ORSANNE
35,Ille-et-Vilaine,35004,4ème circonscription,97688,70928,"72,61%",26760,"27,39%",68965,"70,60%","97,23%",1420,"1,45%","2,00%",543,"0,56%","0,77%",Nom candidat 1,HUBERT
35,Ille-et-Vilaine,35005,5ème circonscription,111588,80910,"72,51%",30678,"27,49%",78138,"70,02%","96,57%",1902,"1,70%","2,35%",870,"0,78%","1,08%",Nom candidat 1,RENAULT
35,Ille-et-Vilaine,35006,6ème circonscription,90648,66186,"73,01%",24462,"26,99%",64509,"71,16%","97,47%",1141,"1,26%","1,72%",536,"0,59%","0,81%",Nom candidat 1,HUBERT
35,Ille-et-Vilaine,35007,7ème circonscription,106649,76646,"71,87%",30003,"28,13%",75114,"70,43%","98,00%",1095,"1,03%","1,43%",437,"0,41%","0,57%",Nom candidat 1,LEMOINE
35,Ille-et-Vilaine,35008,8ème circonscription,91957,69254,"75,31%",22703,"24,69%",68183,"74,15%","98,45%",717,"0,78%","1,04%",354,"0,38%","0,51%",Nom candidat 1,CHAMPALAUNE
35,Ille-et-Vilaine,35001,1ère circonscription,94338,68834,"72,97%",25504,"27,03%",67287,"71,33%","97,75%",1089,"1,15%","1,58%",458,"0,49%","0,67%",Prénom candidat 1,Marie
35,Ille-et-Vilaine,35002,2ème circonscription,99900,76790,"76,87%",23110,"23,13%",75318,"75,39%","98,08%",1022,"1,02%","1,33%",450,"0,45%","0,59%",Prénom candidat 1,Florence
35,Ille-et-Vilaine,35003,3ème circonscription,93374,68848,"73,73%",24526,"26,27%",67040,"71,80%","97,37%",1162,"1,24%","1,69%",646,"0,69%","0,94%",Prénom candidat 1,Virginie
35,Ille-et-Vilaine,35004,4ème circonscription,97688,70928,"72,61%",26760,"27,39%",68965,"70,60%","97,23%",1420,"1,45%","2,00%",543,"0,56%","0,77%",Prénom candidat 1,Sophie
35,Ille-et-Vilaine,35005,5ème circonscription,111588,80910,"72,51%",30678,"27,49%",78138,"70,02%","96,57%",1902,"1,70%","2,35%",870,"0,78%","1,08%",Prénom candidat 1,Gilles
35,Ille-et-Vilaine,35006,6ème circonscription,90648,66186,"73,01%",24462,"26,99%",64509,"71,16%","97,47%",1141,"1,26%","1,72%",536,"0,59%","0,81%",Prénom candidat 1,Ludovic
35,Ille-et-Vilaine,35007,7ème circonscription,106649,76646,"71,87%",30003,"28,13%",75114,"70,43%","98,00%",1095,"1,03%","1,43%",437,"0,41%","0,57%",Prénom candidat 1,Dylan
