id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Numéro de panneau 1,1
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Numéro de panneau 1,1
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Nuance candidat 1,EXG
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Nuance candidat 1,REG
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Nom candidat 1,PETITOT
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Nom candidat 1,KECK
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Prénom candidat 1,Christiane
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Prénom candidat 1,Célia
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Sexe candidat 1,FEMININ
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Sexe candidat 1,FEMININ
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Voix 1,426
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Voix 1,0
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",% Voix/inscrits 1,"0,90%"
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",% Voix/inscrits 1,"0,00%"
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",% Voix/exprimés 1,"1,33%"
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",% Voix/exprimés 1,"0,00%"
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Elu 1,
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Elu 1,
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Numéro de panneau 2,2
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Numéro de panneau 2,2
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Nuance candidat 2,RN
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Nuance candidat 2,UG
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Nom candidat 2,MANCK
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Nom candidat 2,CHAUCHE
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Prénom candidat 2,Carine
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Prénom candidat 2,Florian
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Sexe candidat 2,FEMININ
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Sexe candidat 2,MASCULIN
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",Voix 2,12719
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",Voix 2,8799
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",% Voix/inscrits 2,"26,75%"
90,Territoire de Belfort,90002,2ème circonscription,46433,32261,"69,48%",14172,"30,52%",31399,"67,62%","97,33%",533,"1,15%","1,65%",329,"0,71%","1,02%",% Voix/inscrits 2,"18,95%"
90,Territoire de Belfort,90001,1ère circonscription,47553,32770,"68,91%",14783,"31,09%",32015,"67,32%","97,70%",493,"1,04%","1,50%",262,"0,55%","0,80%",% Voix/exprimés 2,"39,73%"
