id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Numéro de panneau 1,1
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Numéro de panneau 1,1
16,Charente,16003,3ème circonscription,90666,63059,"69,55%",27607,"30,45%",60484,"66,71%","95,92%",1456,"1,61%","2,31%",1119,"1,23%","1,77%",Numéro de panneau 1,1
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Nuance candidat 1,HOR
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Nuance candidat 1,UXD
16,Charente,16003,3ème circonscription,90666,63059,"69,55%",27607,"30,45%",60484,"66,71%","95,92%",1456,"1,61%","2,31%",1119,"1,23%","1,77%",Nuance candidat 1,UG
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Nom candidat 1,MESNIER
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Nom candidat 1,MARTIN
16,Charente,16003,3ème circonscription,90666,63059,"69,55%",27607,"30,45%",60484,"66,71%","95,92%",1456,"1,61%","2,31%",1119,"1,23%","1,77%",Nom candidat 1,LEBRAUD
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Prénom candidat 1,Thomas
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Prénom candidat 1,Barthélemy
16,Charente,16003,3ème circonscription,90666,63059,"69,55%",27607,"30,45%",60484,"66,71%","95,92%",1456,"1,61%","2,31%",1119,"1,23%","1,77%",Prénom candidat 1,Virginie
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Sexe candidat 1,MASCULIN
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Sexe candidat 1,MASCULIN
16,Charente,16003,3ème circonscription,90666,63059,"69,55%",27607,"30,45%",60484,"66,71%","95,92%",1456,"1,61%","2,31%",1119,"1,23%","1,77%",Sexe candidat 1,FEMININ
16,Charente,16001,1ère circonscription,84158,56976,"67,70%",27182,"32,30%",55388,"65,81%","97,21%",1084,"1,29%","1,90%",504,"0,60%","0,88%",Voix 1,16784
16,Charente,16002,2ème circonscription,83360,57196,"68,61%",26164,"31,39%",55105,"66,10%","96,34%",1306,"1,57%","2,28%",785,"0,94%","1,37%",Voix 1,21440
