id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
79,Deux-Sèvres,79001,1ère circonscription,91748,64726,"70,55%",27022,"29,45%",62736,"68,38%","96,93%",1298,"1,41%","2,01%",692,"0,75%","1,07%",Numéro de panneau 1,1
79,Deux-Sèvres,79002,2ème circonscription,98054,68262,"69,62%",29792,"30,38%",65945,"67,25%","96,61%",1482,"1,51%","2,17%",835,"0,85%","1,22%",Numéro de panneau 1,1
79,Deux-Sèvres,79003,3ème circonscription,85314,57938,"67,91%",27376,"32,09%",55584,"65,15%","95,94%",1339,"1,57%","2,31%",1015,"1,19%","1,75%",Numéro de panneau 1,1
79,Deux-Sèvres,79001,1ère circonscription,91748,64726,"70,55%",27022,"29,45%",62736,"68,38%","96,93%",1298,"1,41%","2,01%",692,"0,75%","1,07%",Nuance candidat 1,UG
79,Deux-Sèvres,79002,2ème circonscription,98054,68262,"69,62%",29792,"30,38%",65945,"67,25%","96,61%",1482,"1,51%","2,17%",835,"0,85%","1,22%",Nuance candidat 1,ECO
79,Deux-Sèvres,79003,3ème circonscription,85314,57938,"67,91%",27376,"32,09%",55584,"65,15%","95,94%",1339,"1,57%","2,31%",1015,"1,19%","1,75%",Nuance candidat 1,LR
79,Deux-Sèvres,79001,1ère circonscription,91748,64726,"70,55%",27022,"29,45%",62736,"68,38%","96,93%",1298,"1,41%","2,01%",692,"0,75%","1,07%",Nom candidat 1,LANZI
79,Deux-Sèvres,79002,2ème circonscription,98054,68262,"69,62%",29792,"30,38%",65945,"67,25%","96,61%",1482,"1,51%","2,17%",835,"0,85%","1,22%",Nom candidat 1,BATHO
79,Deux-Sèvres,79003,3ème circonscription,85314,57938,"67,91%",27376,"32,09%",55584,"65,15%","95,94%",1339,"1,57%","2,31%",1015,"1,19%","1,75%",Nom candidat 1,MANCEAU
79,Deux-Sèvres,79001,1ère circonscription,91748,64726,"70,55%",27022,"29,45%",62736,"68,38%","96,93%",1298,"1,41%","2,01%",692,"0,75%","1,07%",Prénom candidat 1,Nathalie
79,Deux-Sèvres,79002,2ème circonscription,98054,68262,"69,62%",29792,"30,38%",65945,"67,25%","96,61%",1482,"1,51%","2,17%",835,"0,85%","1,22%",Prénom candidat 1,Delphine
79,Deux-Sèvres,79003,3ème circonscription,85314,57938,"67,91%",27376,"32,09%",55584,"65,15%","95,94%",1339,"1,57%","2,31%",1015,"1,19%","1,75%",Prénom candidat 1,Mattieu
