id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
40,Landes,40001,1ère circonscription,109697,78015,"71,12%",31682,"28,88%",75576,"68,90%","96,87%",1714,"1,56%","2,20%",725,"0,66%","0,93%",Numéro de panneau 1,1
40,Landes,40002,2ème circonscription,124617,89485,"71,81%",35132,"28,19%",86700,"69,57%","96,89%",1886,"1,51%","2,11%",899,"0,72%","1,00%",Numéro de panneau 1,1
40,Landes,40003,3ème circonscription,100020,73166,"73,15%",26854,"26,85%",70706,"70,69%","96,64%",1583,"1,58%","2,16%",877,"0,88%","1,20%",Numéro de panneau 1,1
40,Landes,40001,1ère circonscription,109697,78015,"71,12%",31682,"28,88%",75576,"68,90%","96,87%",1714,"1,56%","2,20%",725,"0,66%","0,93%",Nuance candidat 1,DVC
40,Landes,40002,2ème circonscription,124617,89485,"71,81%",35132,"28,19%",86700,"69,57%","96,89%",1886,"1,51%","2,11%",899,"0,72%","1,00%",Nuance candidat 1,RN
40,Landes,40003,3ème circonscription,100020,73166,"73,15%",26854,"26,85%",70706,"70,69%","96,64%",1583,"1,58%","2,16%",877,"0,88%","1,20%",Nuance candidat 1,LR
40,Landes,40001,1ère circonscription,109697,78015,"71,12%",31682,"28,88%",75576,"68,90%","96,87%",1714,"1,56%","2,20%",725,"0,66%","0,93%",Nom candidat 1,JARREAU
40,Landes,40002,2ème circonscription,124617,89485,"71,81%",35132,"28,19%",86700,"69,57%","96,89%",1886,"1,51%","2,11%",899,"0,72%","1,00%",Nom candidat 1,BIESBROUCK
40,Landes,40003,3ème circonscription,100020,73166,"73,15%",26854,"26,85%",70706,"70,69%","96,64%",1583,"1,58%","2,16%",877,"0,88%","1,20%",Nom candidat 1,SAINT-CRICQ
40,Landes,40001,1ère circonscription,109697,78015,"71,12%",31682,"28,88%",75576,"68,90%","96,87%",1714,"1,56%","2,20%",725,"0,66%","0,93%",Prénom candidat 1,Dominique
40,Landes,40002,2ème circonscription,124617,89485,"71,81%",35132,"28,19%",86700,"69,57%","96,89%",1886,"1,51%","2,11%",899,"0,72%","1,00%",Prénom candidat 1,Ludovic
40,Landes,40003,3ème circonscription,100020,73166,"73,15%",26854,"26,85%",70706,"70,69%","96,64%",1583,"1,58%","2,16%",877,"0,88%","1,20%",Prénom candidat 1,Brice
40,Landes,40001,1ère circonscription,109697,78015,"71,12%",31682,"28,88%",75576,"68,90%","96,87%",1714,"1,56%","2,20%",725,"0,66%","0,93%",Sexe candidat 1,MASCULIN
