id_circo,Nom de la circonscription,Inscrit_22,pop_légal_19,pop_légal_13,tvar_pop,pop_pole_aav,pop_cour_aav,pop_horsaav,pop_urb,pop_rur_periu,pop_rur_non_periu,age_moyen,dec90,dec75,dec50,dec25,dec10,actemp,actcho,inactret,inactetu,inactm14,inactaut,actemp_hom,actcho_hom,inactret_hom,inactetu_hom,inactm14_hom,inactaut_hom,actemp_fem,actcho_fem,inactret_fem,inactetu_fem,inactm14_fem,inactaut_fem,actdip_PEU,actdip_CAP,actdip_BAC,actdip_BAC2,actdip_BAC3,actdip_BAC5,actdip_BAC3P,act_agr,act_art,act_cad,act_int,act_emp,act_ouv,act_cho,log_res,log_sec,log_vac,proprio,locatai,gratuit,maison,ach90,mfuel,men_seul,men_coupae,men_coupse,men_monop,men_sfam,men_seul_com,men_coupse_com,men_coupae_com,men_monop_com,men_complexe_com,seul_hom1829,seul_hom3059,seul_hom6074,seul_hom7584,seul_hom85,seul_fem1829,seul_fem3059,seul_fem6074,seul_fem7584,seul_fem85,iranr_log,iranr_com,iranr_dep,iranr_fra,iranr_etr,mobresid,ilt_com,ilt_dep,ilt_fra,ilt_etr,mobtrav,modtrans_aucun,modtrans_pied,modtrans_velo,modtrans_moto,modtrans_voit,modtrans_commun,tx_pauvrete60_diff,nivvie_median_diff,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,D1_diff,D9_diff,rpt_D9_D1_diff,tx_pauvrete60_diff_trageRF1,tx_pauvrete60_diff_trageRF2,tx_pauvrete60_diff_trageRF3,tx_pauvrete60_diff_trageRF4,tx_pauvrete60_diff_trageRF5,tx_pauvrete60_diff_trageRF6,PACT,PPEN,PPAT,PPSOC,PIMPOT,acc_ecole,acc_college,acc_lycee,acc_medecin,acc_dentiste,acc_pharmacie,part_eloig,id_dep
75001,Paris  - 1re circonscription,97799,123748,128919,-0.7,100,0,0,100,0,0,39.1,70,54,36,24,11,55.5,5.5,13.0,9.3,12.4,4.5,58.5,5.3,11.7,8.6,12.9,2.9,52.6,5.6,14.2,9.9,11.9,5.9,7.5,4.5,9.9,6.9,15.2,55.9,71.1,0.0,8.3,52.6,19.0,14.4,4.8,0.8,71.6,18.2,10.2,36.6,56.1,7.3,0.5,95.7,0,51.4,17.3,21.1,6.4,3.8,51.4,21.0,17.2,6.3,4.1,34.0,30.2,27.5,29.2,32.5,38.0,24.9,39.8,56.9,71.7,85.4,8,,4.6,2,6.6,71.7,,27.7,0.6,28.3,7.2,19.6,5.1,5.5,8.2,54.4,11,36970,11,10.6,11.2,20.8,46.5,12480,96900,7.8,16.5,8.9,10.2,11.5,10.7,10,93.3,13.6,26.3,1.4,-34.6,100,100,100,100,100,100,0,75
75002,Paris  - 2e circonscription,74549,113620,121206,-1.1,100,0,0,100,0,0,42.2,75,61,40,23,13,47.4,4.6,18.8,14.2,10.2,4.9,50.9,4.7,16.6,13.6,11.3,3.0,44.3,4.5,20.6,14.6,9.3,6.6,6.5,4.1,9.3,6.0,15.9,58.2,74.1,0.1,8.3,53.7,18.8,14.3,3.9,0.9,73.4,20.2,6.4,36.3,55.1,8.7,0.6,95.5,0,56,14.5,20.2,6.1,3.2,56.0,20.1,14.4,6.1,3.4,40.1,29.2,25.6,26.0,31.9,45.4,26.7,41.6,55.5,71.0,85,7.1,,5.3,2.6,7.9,73,,26,0.9,27,8,14.3,6.4,4.8,11.3,55.1,10.2,37590,10.2,9.5,11.4,21.5,47.4,12990,106770,8.2,23.1,10.8,9.5,10.2,7.6,5.1,78.5,20.8,36.9,1,-37.2,100,100,100,100,100,100,0,75
75003,Paris  - 3e circonscription,71219,119990,117387,0.4,100,0,0,100,0,0,38.1,69,53,35,24,10,53.1,7.1,13.6,8.1,13.1,5.1,54.2,7.6,11.5,8.5,14.0,4.1,52.1,6.6,15.3,7.8,12.2,5.9,10.2,7.1,11.8,8.8,15.6,46.5,62.1,0.0,4.7,45.4,22.6,19.0,6.9,1.4,85.3,5.6,9.1,31.9,64.4,3.8,0.8,89.8,0,54.5,15.5,17.7,8.5,3.7,54.5,17.6,15.4,8.3,4.2,33.9,32.3,34.4,29.5,38.4,37.8,30.5,47.7,60.3,68.4,85.8,8.2,,4.7,1.3,6,64.4,,35.3,0.4,35.6,3.2,11.6,5.2,6.2,9.6,64.2,17.3,27140,17.3,16.3,14.7,23.2,28.5,10270,61020,5.9,13.9,11,18.9,23.7,20.4,14.5,96,14.9,10.6,3.7,-25.2,100,100,100,100,100,100,0,75
75004,Paris  - 4e circonscription,74018,119750,126470,-0.9,100,0,0,100,0,0,41.6,74,60,41,23,10,47.8,5.1,16.7,11.0,13.3,6.1,51.2,5.2,15.5,11.1,14.6,2.4,45.0,4.9,17.8,11.0,12.1,9.2,9.5,5.0,10.8,7.0,14.9,52.9,67.8,0.1,9.3,49.5,18.4,16.9,4.8,1.1,79.4,11.2,9.4,39.6,52.7,7.7,0.7,96.2,0,48.6,20.2,20.8,7.5,3,48.6,20.7,20.0,7.4,3.3,32.6,23.4,20.6,22.9,31.9,37.3,22.8,37.8,53.2,71.7,87.1,6.5,,4.3,2,6.4,67.5,,31.8,0.7,32.5,7.6,13.7,3,5.2,19.5,51,11.3,39290,11.3,10.5,10.3,18.1,49.8,12330,112310,9.1,18.6,10.5,11.9,12.1,10.1,6.8,86.4,17.3,32.2,1.2,-37.1,100,100,100,100,100,100,0,75
75005,Paris  - 5e circonscription,78763,120497,128160,-1.0,100,0,0,100,0,0,38.3,68,53,36,24,10,54.4,7.0,12.4,8.4,12.8,5.0,57.2,6.9,11.0,7.6,13.2,4.0,51.7,7.0,13.7,9.2,12.3,6.0,9.2,4.8,11.2,8.1,17,49.9,66.9,0.0,6.3,49.0,22.0,16.0,5.6,1.1,77.5,10.0,12.4,35.7,59.4,5.0,0.4,92.3,0,53.4,15.6,19.9,7.3,3.8,53.4,19.7,15.5,7.2,4.1,36.0,32.6,33.8,30.7,37.7,38.1,27.9,43.9,56.9,69.1,86.6,7.8,,4.1,1.6,5.7,70.6,,28.9,0.5,29.4,4.8,13.4,8,4.9,5.8,63.2,15.4,29260,15.4,14.7,14.1,23.5,32.3,10510,67460,6.4,15.7,10.8,15.1,18.6,18.1,14.1,97.3,13.7,14,2.7,-27.6,100,100,100,100,100,100,0,75
75006,Paris  - 6e circonscription,80319,129746,132955,-0.4,100,0,0,100,0,0,39.6,70,56,37,25,11,52.1,7.3,15.0,8.3,12.0,5.3,53.1,7.6,13.9,8.0,12.7,4.6,51.2,7.0,16.0,8.5,11.3,6.0,10.2,7.1,12.2,9.2,17.7,43.5,61.2,0.0,4.4,43.9,24.4,18.6,7.4,1.2,87.6,4.6,7.8,31.4,64.6,4.1,1,88.5,0,55.1,15,18.2,7.9,3.8,55.1,18.1,14.8,7.8,4.2,31.7,33.7,37.3,35.2,34.8,37.6,30.2,45.8,55.4,65.4,88,6.8,,3.9,1.2,5.2,70.5,,29.2,0.3,29.5,3.6,8.3,7.6,4.1,7.5,68.9,18.1,25120,18.1,17.9,16.8,25.1,22.1,10060,52330,5.2,16,11.4,18.4,23.5,20.6,17.5,90.8,17.9,10,4.2,-22.9,100,100,100,100,100,100,0,75
75007,Paris  - 7e circonscription,79551,119888,132176,-1.6,100,0,0,100,0,0,39.8,70,56,37,25,12,54.9,6.5,14.9,8.4,11.0,4.4,57.2,6.5,13.1,7.8,11.7,3.8,52.8,6.4,16.6,8.8,10.3,4.9,7.1,5.2,11.4,8.0,17.1,51.3,68.4,0.0,5.8,49.9,23.0,15.7,4.7,0.9,78.2,12.3,9.5,33.7,60.5,5.7,0.4,89.8,0,55.7,13.3,20.3,7,3.7,55.7,20.1,13.2,6.9,4.0,35.6,34.1,33.0,30.1,37.9,41.7,30.9,44.7,60.9,72.1,85.9,7.8,,4.8,1.5,6.4,70.3,,29.1,0.6,29.7,5.1,11.2,7.5,4.6,6.2,65.4,12.7,30930,12.7,13.4,14,25.2,34.7,11740,69070,5.9,15.6,8.8,13.4,15.1,13.5,10.1,91.5,17.4,16.8,2.4,-28.2,100,100,100,100,100,100,0,75
75008,Paris  - 8e circonscription,83848,128531,129877,-0.2,100,0,0,100,0,0,41.0,73,58,39,24,10,49.6,6.0,18.4,8.5,12.9,4.6,51.9,6.2,15.6,8.5,14.3,3.5,47.6,5.7,20.9,8.4,11.7,5.6,9.2,8.0,13.0,10.4,16.7,42.7,59.4,0.0,4.0,43.9,24.9,19.7,6.4,1.0,86.4,7.2,6.3,29.8,66.4,3.8,0.8,87.3,0,51,16.9,19.5,9.1,3.5,51.0,19.3,16.7,9.0,3.9,27.1,28.3,29.2,28.3,34.4,30.5,25.8,45.2,57.2,64.1,89.2,6,,4,0.8,4.9,65.3,,34.4,0.3,34.7,3.2,6.6,4.6,2.7,10.1,72.7,13.7,27580,13.7,16.8,16.5,27.1,25.9,11480,55690,4.9,14.5,10.4,15.4,16.7,14,8.7,86.9,22.2,10.9,3.6,-23.6,100,100,100,100,100,100,0,75
75009,Paris  - 9e circonscription,70328,114492,109483,0.7,100,0,0,100,0,0,40.8,72,59,39,23,10,47.1,6.7,18.2,10.1,12.6,5.3,49.8,7.0,15.0,9.3,14.2,4.7,44.7,6.4,20.9,10.8,11.3,5.8,12.9,8.9,13.7,9.4,15.4,39.6,55.0,0.0,3.9,39.3,23.2,23.5,8.4,1.6,87.5,6.2,6.3,24.8,71.2,4.1,0.6,84.8,0,49.3,17.5,18.5,10.7,3.9,49.3,18.3,17.3,10.6,4.4,24.1,26.7,28.7,27.8,25.6,29.4,22.7,43.3,54.8,58.4,88.9,5.8,,4.3,1,5.3,67.7,,31.9,0.4,32.3,3.6,10.4,4.6,2.6,10.6,68.2,16.5,24710,16.5,19.5,18.1,25.8,20.1,10710,50700,4.7,20.5,13.9,18.1,18.9,15.7,11,82.1,24.8,10.5,4.6,-22,100,100,100,100,100,100,0,75
75010,Paris  - 10e circonscription,69820,113230,126997,-1.9,100,0,0,100,0,0,40.1,72,58,37,23,11,46.4,6.5,17.5,12.1,12.2,5.2,48.6,6.6,14.5,12.2,13.6,4.4,44.4,6.5,20.1,12.1,11.0,5.9,10.8,7.4,12.5,8.9,16.2,44.2,60.4,0.0,3.9,43.6,23.2,21.2,6.4,1.7,84.7,7.0,8.3,28.4,66.9,4.7,1.5,88.6,0.1,50.8,16.6,18.8,9.7,4.2,50.8,18.6,16.5,9.5,4.6,23.0,26.9,31.1,30.3,34.2,24.7,25.0,45.1,57.0,59.5,85.9,6.4,,5.3,2.4,7.7,64.9,,34.6,0.5,35.1,3.4,8.6,4.8,3.1,11.1,69,16,24880,16,19.9,17.6,24.7,21.8,10990,52570,4.8,20.2,13.6,18.5,18.2,14.7,10.2,82.3,24.8,11.2,4.7,-23,100,100,100,100,100,100,0,75
