id_circo,Nom de la circonscription,Inscrit_22,pop_légal_19,pop_légal_13,tvar_pop,pop_pole_aav,pop_cour_aav,pop_horsaav,pop_urb,pop_rur_periu,pop_rur_non_periu,age_moyen,dec90,dec75,dec50,dec25,dec10,actemp,actcho,inactret,inactetu,inactm14,inactaut,actemp_hom,actcho_hom,inactret_hom,inactetu_hom,inactm14_hom,inactaut_hom,actemp_fem,actcho_fem,inactret_fem,inactetu_fem,inactm14_fem,inactaut_fem,actdip_PEU,actdip_CAP,actdip_BAC,actdip_BAC2,actdip_BAC3,actdip_BAC5,actdip_BAC3P,act_agr,act_art,act_cad,act_int,act_emp,act_ouv,act_cho,log_res,log_sec,log_vac,proprio,locatai,gratuit,maison,ach90,mfuel,men_seul,men_coupae,men_coupse,men_monop,men_sfam,men_seul_com,men_coupse_com,men_coupae_com,men_monop_com,men_complexe_com,seul_hom1829,seul_hom3059,seul_hom6074,seul_hom7584,seul_hom85,seul_fem1829,seul_fem3059,seul_fem6074,seul_fem7584,seul_fem85,iranr_log,iranr_com,iranr_dep,iranr_fra,iranr_etr,mobresid,ilt_com,ilt_dep,ilt_fra,ilt_etr,mobtrav,modtrans_aucun,modtrans_pied,modtrans_velo,modtrans_moto,modtrans_voit,modtrans_commun,tx_pauvrete60_diff,nivvie_median_diff,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,D1_diff,D9_diff,rpt_D9_D1_diff,tx_pauvrete60_diff_trageRF1,tx_pauvrete60_diff_trageRF2,tx_pauvrete60_diff_trageRF3,tx_pauvrete60_diff_trageRF4,tx_pauvrete60_diff_trageRF5,tx_pauvrete60_diff_trageRF6,PACT,PPEN,PPAT,PPSOC,PIMPOT,acc_ecole,acc_college,acc_lycee,acc_medecin,acc_dentiste,acc_pharmacie,part_eloig,id_dep
31001,Haute-Garonne  - 1re circonscription,83552,150263,139987,1.2,92.1,7.9,0,100,0,0,36.5,69,52,32,21,9,46.8,7.4,14.2,12.6,14.1,4.9,51.2,7.1,11.9,11.6,14.8,3.4,42.6,7.7,16.4,13.5,13.4,6.4,8.6,12.5,17.9,14.7,16.4,30,46.4,0.1,4.8,30.3,27.3,23.4,12.5,1.7,88.2,4.9,6.9,36.5,61.4,2.1,22.6,55.2,0.6,50.6,16.3,20.1,8.5,4.4,50.6,20.0,16.3,8.4,4.7,39.4,29.0,23.5,23.7,27.0,40.1,21.3,42.4,47.5,46.1,80.4,9.5,3.4,5.5,1.2,8.8,60.1,35.7,4,0.2,21.1,2.7,7.8,8,2.6,58.1,20.8,15.2,23420,15.2,21.7,22.2,27.3,13.6,11230,43380,3.9,25.5,14,16.4,13.4,10.1,8.8,84.6,19.3,9.2,6.4,-19.5,100,87.5,87.5,100,100,100,0,31
31002,Haute-Garonne  - 2e circonscription,103430,163019,142970,2.2,73.1,26.9,0,88.9,11.1,0,38.8,71,56,37,21,8,45.0,7.3,17.8,8.6,16.3,4.8,48.1,6.9,16.2,8.4,17.3,3.1,42.2,7.7,19.4,8.9,15.4,6.4,9.9,16.7,19.9,17.0,15.9,20.6,36.5,0.3,5.6,23.0,28.6,26.5,14.1,1.9,91.0,2.0,7.0,49.9,48.5,1.6,42.1,53.8,2.5,40.6,22.2,23.3,10.4,3.5,40.6,23.1,22.1,10.4,3.8,26.9,23.4,19.2,18.6,26.3,25.6,17.6,31.2,44.4,53.6,85.6,6.6,3.5,3.8,0.6,6.1,50,44.9,4.9,0.2,26.7,2.9,3.7,4.3,2.6,65.4,21.2,14.6,22840,14.6,23.4,24.1,26.9,11,11580,40620,3.5,26,16.3,15.3,12.7,9.4,8.2,79.7,22.1,9.2,6.8,-17.8,99.6,83.1,61.2,95.4,93.9,93.4,2.7,31
31003,Haute-Garonne  - 3e circonscription,79901,124616,117438,1.0,82.3,17.7,0,88.6,11.4,0,38.9,72,56,36,21,9,45.5,5.9,17.5,13.2,13.8,4.2,48.2,5.8,15.0,13.8,14.6,2.5,42.9,6.0,19.8,12.5,13.1,5.7,6.1,10.6,15.8,14.8,17.4,35.3,52.7,0.2,5.9,35.3,26.9,21.5,8.9,1.3,89.6,3.0,7.4,45.5,51.7,2.8,30.5,63.6,2,47.6,18.7,22.6,7.6,3.5,47.6,22.5,18.6,7.6,3.7,39.2,25.0,19.3,20.3,25.8,38.7,18.7,35.0,44.8,52.9,82.8,7.7,3,5.2,1.3,8.3,57.9,36.9,4.9,0.2,24.5,3.3,7.1,7.4,3,59.5,19.8,11.2,26430,11.2,17.4,21.1,30.3,20,12610,50470,4,27.9,11.6,10.3,9.1,6.6,6.4,82.4,22.7,13.1,4.4,-22.7,98.3,91.1,69.1,95.9,97.3,93.4,0.7,31
31004,Haute-Garonne  - 4e circonscription,68037,124981,118119,0.9,100,0,0,100,0,0,36.0,69,51,31,20,9,43.1,7.9,13.8,14.4,14.5,6.3,47.8,8.0,11.7,12.7,15.2,4.7,38.9,7.8,15.7,15.9,13.8,7.9,9.6,11.3,16.9,13.0,16.5,32.7,49.2,0.0,4.4,31.9,25.5,22.7,13.2,2.2,86.8,4.4,8.8,32.2,65.7,2.1,17.5,65,0.3,52,15.9,18.5,8,5.6,52.0,18.4,15.8,7.9,5.9,37.8,31.4,27.7,27.3,32.0,39.1,22.3,41.8,50.8,54.9,82,9.4,1.6,5.6,1.5,8.7,75.9,20.1,3.8,0.2,24.1,3,8.5,9.8,2.3,49.7,26.7,21.4,21230,21.4,23.5,19.8,22.8,12.4,9970,42240,4.2,30.2,20.5,24,21.1,15.7,14.2,82.4,19.5,9,8.5,-19.4,100,100,100,100,100,100,0,31
31005,Haute-Garonne  - 5e circonscription,106151,146267,132812,1.6,26.1,73.9,0,60.4,39.6,0,38.7,70,56,39,18,7,46.7,5.1,17.8,6.9,19.2,4.3,49.5,4.6,16.7,6.9,19.9,2.5,44.1,5.6,18.9,6.9,18.5,6.0,11.0,24.2,21.3,18.0,12.3,13.2,25.5,0.5,7.3,18.1,28.7,25.8,18.7,0.9,91.4,1.4,7.2,64.7,33.7,1.6,74.9,44.3,6.4,29.3,32.3,26.1,10.9,1.4,29.3,25.8,32.2,10.8,2.0,14.5,15.7,17.3,17.3,25.5,11.4,9.6,27.1,37.7,47.5,87.4,2.9,7,2.3,0.3,6.7,16,78.1,5.8,0.1,65.2,3.1,1.9,1,1.9,87.5,4.7,9.3,23650,9.3,22.7,29.1,29.3,9.5,13430,39020,2.9,14.6,10.3,9.1,8.6,7.2,9.7,81.9,20.9,9.2,5.1,-17.1,99.8,52.3,7.1,89.6,82.8,82.6,1.4,31
31006,Haute-Garonne  - 6e circonscription,114721,161452,150898,1.1,53.8,46.2,0,89.3,10.7,0,39.1,70,57,40,18,7,45.8,4.9,17.9,7.4,19.2,4.8,49.1,4.4,16.5,7.5,19.9,2.6,42.6,5.5,19.2,7.4,18.5,6.9,9.4,18.6,18.7,17.4,13.4,22.6,36.0,0.4,5.0,28.0,28.1,22.7,14.9,0.9,93.9,1.6,4.5,64.1,34.8,1.2,69,46.7,3.2,29.1,31.9,27.3,10.3,1.4,29.1,27.0,31.8,10.2,1.8,16.7,15.0,15.1,14.6,21.8,13.2,10.0,25.6,38.3,42.9,89.3,2.9,4.9,2.2,0.6,5.7,20.7,75.3,3.8,0.2,63.2,2.7,2.4,2.5,2.4,84.8,5.1,9.1,25500,9.1,19.3,24.4,32.4,14.8,13500,44070,3.3,17.2,10.5,9.7,8.1,6.1,7.5,85.4,21,7.8,4.9,-19.1,97.8,88.2,60.7,93.4,92.6,92.6,2.1,31
31007,Haute-Garonne  - 7e circonscription,105963,146333,134547,1.4,26,73.5,0.5,56.6,43,0.5,40.2,72,58,41,19,8,42.7,5.8,20.1,7.1,18.1,6.2,45.1,5.3,18.5,6.9,18.8,5.3,40.4,6.3,21.6,7.2,17.5,7.1,12.7,24.4,21.8,16.8,11.8,12.4,24.2,0.9,6.8,16.6,27.4,28.9,18.3,1.1,90.7,1.9,7.4,64.5,33.3,2.2,75.4,51.9,5.1,30.3,30.8,26.9,10.4,1.6,30.3,26.6,30.5,10.4,2.2,10.8,14.5,17.2,17.4,23.9,10.5,9.9,27.4,42.6,46.7,87.5,4.2,5.9,2.1,0.2,6.1,21.6,74,4.3,0.1,61.9,3.7,2.8,1.6,1.8,83.9,6.2,11.6,22690,11.6,24.9,28.9,26.8,7.8,12610,37170,2.9,19,12.8,12.8,10.6,8.1,10,76.7,25.2,8,6.1,-16.1,97.7,62.9,29.9,87.1,83.9,83,3.9,31
31008,Haute-Garonne  - 8e circonscription,86008,107801,106920,0.1,13.4,65.7,20.9,18,24.1,57.9,46.1,79,66,49,25,10,37.7,5.7,30.2,5.6,14.6,6.3,40.4,5.7,28.8,5.6,15.3,4.2,35.1,5.8,31.5,5.5,13.9,8.3,14.7,31.7,22.9,14.2,9.5,7.1,16.6,3.4,8.8,9.7,23.6,31.5,21.8,1.2,69.6,20.4,10.0,70.5,26.3,3.2,83.6,69.6,13.1,35.9,22.9,29.6,9.8,1.8,35.9,29.3,22.6,9.8,2.4,14.1,17.8,22.2,21.3,24.4,10.1,11.5,28.4,39.6,46.4,89.2,2.7,5.4,2.4,0.3,4.7,27.9,63.5,8.3,0.3,30.9,5.3,4.4,1.3,0.9,85.2,2.9,15.9,20630,15.9,29.6,28.6,20.6,5.3,11330,33780,3,25.4,20,17.6,15.5,11.8,13.6,61.3,37.2,9.1,6.7,-14.2,80.8,32,18.4,44.9,41.1,46.5,31.3,31
31009,Haute-Garonne  - 9e circonscription,79818,141128,132494,1.1,68.2,31.8,0,97.8,2.2,0,37.0,70,54,33,19,8,39.6,7.5,16.0,14.7,15.9,6.4,42.4,7.5,14.2,15.0,16.4,4.5,36.8,7.5,17.8,14.3,15.4,8.2,12.4,16.1,19.5,14.6,14.4,23.1,37.5,0.1,5.1,23.7,25.4,26.3,16.8,2.7,90.8,2.1,7.2,39.4,58.6,1.9,36.1,61.9,1.2,47,19.7,19.9,9.2,4.3,47.0,19.6,19.6,9.1,4.8,42.4,24.1,21.0,18.4,27.8,38.6,15.5,34.1,42.9,49.8,84.6,6.3,3.7,4.4,0.9,7.4,48,48.5,3.3,0.1,26.8,2.5,3.7,5.7,2.3,66.8,19,19.3,21300,19.3,24.7,23.1,23.8,9.1,10410,38600,3.7,33.4,20.5,21.3,18.3,12.3,10.7,76.3,24.2,7.9,8.7,-17,99.3,82.8,61,99.3,97.7,97.7,0,31
31010,Haute-Garonne  - 10e circonscription,102740,134179,122377,1.5,7.3,92.7,0,50.5,48.8,0.7,41.0,72,59,42,19,8,45.2,4.3,20.8,8.7,17.2,3.9,47.4,4.2,19.7,8.6,18.0,2.1,43.2,4.4,21.8,8.7,16.4,5.5,8.4,18.5,19.1,17.3,14,22.8,36.8,1.1,6.7,27.6,27.1,23.5,13.2,0.8,91.5,2.4,6.1,67.2,31.0,1.8,76.3,49.7,9.8,30,30.5,28.8,9,1.8,30.0,28.5,30.3,9.0,2.1,20.9,14.2,14.5,16.0,18.2,20.2,9.5,23.5,37.0,44.2,88.6,2.3,5.9,2.9,0.3,6.5,18.8,74.9,6.2,0.2,58.2,3.8,2.8,1.8,1.7,84.2,5.8,8.1,25420,8.1,18.9,26.4,32,14.7,14110,43810,3.1,18.7,8.8,7.7,7.3,5.7,9,80.1,24.6,10,4.1,-18.9,94.6,38.2,37.5,74.5,70,62.1,14.3,31
