id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
41,Loir-et-Cher,41001,1ère circonscription,82706,55852,"67,53%",26854,"32,47%",54153,"65,48%","96,96%",1221,"1,48%","2,19%",478,"0,58%","0,86%",Numéro de panneau 1,1
41,Loir-et-Cher,41002,2ème circonscription,80280,54095,"67,38%",26185,"32,62%",51516,"64,17%","95,23%",1903,"2,37%","3,52%",676,"0,84%","1,25%",Numéro de panneau 1,1
41,Loir-et-Cher,41003,3ème circonscription,81054,56972,"70,29%",24082,"29,71%",55225,"68,13%","96,93%",1190,"1,47%","2,09%",557,"0,69%","0,98%",Numéro de panneau 1,1
41,Loir-et-Cher,41001,1ère circonscription,82706,55852,"67,53%",26854,"32,47%",54153,"65,48%","96,96%",1221,"1,48%","2,19%",478,"0,58%","0,86%",Nuance candidat 1,DIV
41,Loir-et-Cher,41002,2ème circonscription,80280,54095,"67,38%",26185,"32,62%",51516,"64,17%","95,23%",1903,"2,37%","3,52%",676,"0,84%","1,25%",Nuance candidat 1,DIV
41,Loir-et-Cher,41003,3ème circonscription,81054,56972,"70,29%",24082,"29,71%",55225,"68,13%","96,93%",1190,"1,47%","2,09%",557,"0,69%","0,98%",Nuance candidat 1,ENS
41,Loir-et-Cher,41001,1ère circonscription,82706,55852,"67,53%",26854,"32,47%",54153,"65,48%","96,96%",1221,"1,48%","2,19%",478,"0,58%","0,86%",Nom candidat 1,DASSONNEVILLE
41,Loir-et-Cher,41002,2ème circonscription,80280,54095,"67,38%",26185,"32,62%",51516,"64,17%","95,23%",1903,"2,37%","3,52%",676,"0,84%","1,25%",Nom candidat 1,FOUQUE
41,Loir-et-Cher,41003,3ème circonscription,81054,56972,"70,29%",24082,"29,71%",55225,"68,13%","96,93%",1190,"1,47%","2,09%",557,"0,69%","0,98%",Nom candidat 1,MARION
41,Loir-et-Cher,41001,1ère circonscription,82706,55852,"67,53%",26854,"32,47%",54153,"65,48%","96,96%",1221,"1,48%","2,19%",478,"0,58%","0,86%",Prénom candidat 1,François
41,Loir-et-Cher,41002,2ème circonscription,80280,54095,"67,38%",26185,"32,62%",51516,"64,17%","95,23%",1903,"2,37%","3,52%",676,"0,84%","1,25%",Prénom candidat 1,Eric
41,Loir-et-Cher,41003,3ème circonscription,81054,56972,"70,29%",24082,"29,71%",55225,"68,13%","96,93%",1190,"1,47%","2,09%",557,"0,69%","0,98%",Prénom candidat 1,Christophe
